timestamp,0
2025-06-11 00:00:00,127.18
2025-06-11 00:15:00,106.99
2025-06-11 00:30:00,66.87
2025-06-11 00:45:00,68.32
2025-06-11 01:00:00,137.71
2025-06-11 01:15:00,97.24
2025-06-11 01:30:00,71.9
2025-06-11 01:45:00,70.44
2025-06-11 02:00:00,98.0
2025-06-11 02:15:00,68.44
2025-06-11 02:30:00,64.32
2025-06-11 02:45:00,65.83
2025-06-11 03:00:00,78.44
2025-06-11 03:15:00,84.86
2025-06-11 03:30:00,73.79
2025-06-11 03:45:00,71.76
2025-06-11 04:00:00,57.38
2025-06-11 04:15:00,74.73
2025-06-11 04:30:00,81.97
2025-06-11 04:45:00,96.73
2025-06-11 05:00:00,71.46
2025-06-11 05:15:00,75.43
2025-06-11 05:30:00,97.73
2025-06-11 05:45:00,104.49
2025-06-11 06:00:00,86.32
2025-06-11 06:15:00,93.98
2025-06-11 06:30:00,129.5
2025-06-11 06:45:00,134.49
2025-06-11 07:00:00,108.97
2025-06-11 07:15:00,116.33
2025-06-11 07:30:00,135.71
2025-06-11 07:45:00,109.81
2025-06-11 08:00:00,92.55
2025-06-11 08:15:00,122.33
2025-06-11 08:30:00,95.15
2025-06-11 08:45:00,70.2
2025-06-11 09:00:00,103.31
2025-06-11 09:15:00,68.61
2025-06-11 09:30:00,57.53
2025-06-11 09:45:00,45.49
2025-06-11 10:00:00,58.66
2025-06-11 10:15:00,71.58
2025-06-11 10:30:00,29.0
2025-06-11 10:45:00,5.4
2025-06-11 11:00:00,43.08
2025-06-11 11:15:00,25.93
2025-06-11 11:30:00,-5.17
2025-06-11 11:45:00,-9.35
2025-06-11 12:00:00,57.72
2025-06-11 12:15:00,39.86
2025-06-11 12:30:00,32.65
2025-06-11 12:45:00,-18.55
2025-06-11 13:00:00,21.77
2025-06-11 13:15:00,2.33
2025-06-11 13:30:00,0.83
2025-06-11 13:45:00,9.02
2025-06-11 14:00:00,-4.61
2025-06-11 14:15:00,-9.49
2025-06-11 14:30:00,6.96
2025-06-11 14:45:00,35.55
2025-06-11 15:00:00,-19.42
2025-06-11 15:15:00,-14.08
2025-06-11 15:30:00,24.92
2025-06-11 15:45:00,53.0
2025-06-11 16:00:00,7.95
2025-06-11 16:15:00,49.97
2025-06-11 16:30:00,51.7
2025-06-11 16:45:00,133.38
2025-06-11 17:00:00,39.44
2025-06-11 17:15:00,58.4
2025-06-11 17:30:00,75.88
2025-06-11 17:45:00,101.63
2025-06-11 18:00:00,75.44
2025-06-11 18:15:00,92.61
2025-06-11 18:30:00,95.41
2025-06-11 18:45:00,120.35
2025-06-11 19:00:00,82.58
2025-06-11 19:15:00,82.3
2025-06-11 19:30:00,124.58
2025-06-11 19:45:00,164.52
2025-06-11 20:00:00,136.46
2025-06-11 20:15:00,169.53
2025-06-11 20:30:00,228.75
2025-06-11 20:45:00,246.37
2025-06-11 21:00:00,250.59
2025-06-11 21:15:00,234.98
2025-06-11 21:30:00,174.45
2025-06-11 21:45:00,133.95
2025-06-11 22:00:00,200.34
2025-06-11 22:15:00,153.97
2025-06-11 22:30:00,106.54
2025-06-11 22:45:00,118.71
2025-06-11 23:00:00,118.48
2025-06-11 23:15:00,112.41
2025-06-11 23:30:00,92.32
2025-06-11 23:45:00,85.59
