timestamp,0
2025-11-06 00:00:00,89.03
2025-11-06 00:15:00,91.42
2025-11-06 00:30:00,95.7
2025-11-06 00:45:00,86.98
2025-11-06 01:00:00,83.2
2025-11-06 01:15:00,81.3
2025-11-06 01:30:00,80.79
2025-11-06 01:45:00,79.23
2025-11-06 02:00:00,82.63
2025-11-06 02:15:00,81.7
2025-11-06 02:30:00,81.62
2025-11-06 02:45:00,82.73
2025-11-06 03:00:00,81.85
2025-11-06 03:15:00,83.93
2025-11-06 03:30:00,85.79
2025-11-06 03:45:00,86.47
2025-11-06 04:00:00,82.62
2025-11-06 04:15:00,82.48
2025-11-06 04:30:00,85.27
2025-11-06 04:45:00,91.69
2025-11-06 05:00:00,86.39
2025-11-06 05:15:00,82.68
2025-11-06 05:30:00,92.62
2025-11-06 05:45:00,98.59
2025-11-06 06:00:00,64.18
2025-11-06 06:15:00,100.58
2025-11-06 06:30:00,105.05
2025-11-06 06:45:00,124.06
2025-11-06 07:00:00,139.05
2025-11-06 07:15:00,131.57
2025-11-06 07:30:00,123.45
2025-11-06 07:45:00,116.79
2025-11-06 08:00:00,152.99
2025-11-06 08:15:00,134.49
2025-11-06 08:30:00,107.99
2025-11-06 08:45:00,94.3
2025-11-06 09:00:00,144.62
2025-11-06 09:15:00,94.75
2025-11-06 09:30:00,86.76
2025-11-06 09:45:00,78.67
2025-11-06 10:00:00,98.05
2025-11-06 10:15:00,86.93
2025-11-06 10:30:00,84.46
2025-11-06 10:45:00,83.98
2025-11-06 11:00:00,88.16
2025-11-06 11:15:00,87.05
2025-11-06 11:30:00,86.06
2025-11-06 11:45:00,85.08
2025-11-06 12:00:00,84.47
2025-11-06 12:15:00,84.14
2025-11-06 12:30:00,84.58
2025-11-06 12:45:00,87.95
2025-11-06 13:00:00,86.5
2025-11-06 13:15:00,89.57
2025-11-06 13:30:00,88.59
2025-11-06 13:45:00,96.79
2025-11-06 14:00:00,89.99
2025-11-06 14:15:00,96.42
2025-11-06 14:30:00,106.55
2025-11-06 14:45:00,119.81
2025-11-06 15:00:00,99.83
2025-11-06 15:15:00,116.76
2025-11-06 15:30:00,131.88
2025-11-06 15:45:00,142.26
2025-11-06 16:00:00,124.43
2025-11-06 16:15:00,127.96
2025-11-06 16:30:00,142.37
2025-11-06 16:45:00,155.5
2025-11-06 17:00:00,150.04
2025-11-06 17:15:00,145.09
2025-11-06 17:30:00,135.31
2025-11-06 17:45:00,129.16
2025-11-06 18:00:00,133.92
2025-11-06 18:15:00,130.85
2025-11-06 18:30:00,129.03
2025-11-06 18:45:00,126.53
2025-11-06 19:00:00,133.03
2025-11-06 19:15:00,125.33
2025-11-06 19:30:00,120.4
2025-11-06 19:45:00,107.24
2025-11-06 20:00:00,114.65
2025-11-06 20:15:00,109.96
2025-11-06 20:30:00,106.08
2025-11-06 20:45:00,94.23
2025-11-06 21:00:00,103.11
2025-11-06 21:15:00,99.15
2025-11-06 21:30:00,94.89
2025-11-06 21:45:00,87.83
2025-11-06 22:00:00,113.33
2025-11-06 22:15:00,97.89
2025-11-06 22:30:00,90.35
2025-11-06 22:45:00,88.35
2025-11-06 23:00:00,116.13
2025-11-06 23:15:00,89.93
2025-11-06 23:30:00,85.08
2025-11-06 23:45:00,87.24
