timestamp,0
2025-11-13 00:00:00,122.65
2025-11-13 00:15:00,97.63
2025-11-13 00:30:00,97.91
2025-11-13 00:45:00,87.32
2025-11-13 01:00:00,98.11
2025-11-13 01:15:00,89.72
2025-11-13 01:30:00,96.0
2025-11-13 01:45:00,90.31
2025-11-13 02:00:00,100.69
2025-11-13 02:15:00,100.66
2025-11-13 02:30:00,86.88
2025-11-13 02:45:00,80.17
2025-11-13 03:00:00,94.6
2025-11-13 03:15:00,84.53
2025-11-13 03:30:00,84.05
2025-11-13 03:45:00,92.98
2025-11-13 04:00:00,75.11
2025-11-13 04:15:00,72.34
2025-11-13 04:30:00,103.66
2025-11-13 04:45:00,103.46
2025-11-13 05:00:00,78.79
2025-11-13 05:15:00,111.69
2025-11-13 05:30:00,107.04
2025-11-13 05:45:00,117.77
2025-11-13 06:00:00,115.79
2025-11-13 06:15:00,124.11
2025-11-13 06:30:00,152.11
2025-11-13 06:45:00,158.21
2025-11-13 07:00:00,154.05
2025-11-13 07:15:00,150.02
2025-11-13 07:30:00,142.83
2025-11-13 07:45:00,138.84
2025-11-13 08:00:00,147.65
2025-11-13 08:15:00,137.24
2025-11-13 08:30:00,128.53
2025-11-13 08:45:00,115.49
2025-11-13 09:00:00,131.37
2025-11-13 09:15:00,136.84
2025-11-13 09:30:00,117.63
2025-11-13 09:45:00,113.03
2025-11-13 10:00:00,129.9
2025-11-13 10:15:00,120.67
2025-11-13 10:30:00,132.31
2025-11-13 10:45:00,111.04
2025-11-13 11:00:00,111.57
2025-11-13 11:15:00,106.19
2025-11-13 11:30:00,104.98
2025-11-13 11:45:00,110.47
2025-11-13 12:00:00,111.92
2025-11-13 12:15:00,119.61
2025-11-13 12:30:00,116.03
2025-11-13 12:45:00,125.96
2025-11-13 13:00:00,116.95
2025-11-13 13:15:00,116.21
2025-11-13 13:30:00,142.63
2025-11-13 13:45:00,147.75
2025-11-13 14:00:00,104.4
2025-11-13 14:15:00,114.84
2025-11-13 14:30:00,124.87
2025-11-13 14:45:00,167.64
2025-11-13 15:00:00,141.97
2025-11-13 15:15:00,162.28
2025-11-13 15:30:00,177.1
2025-11-13 15:45:00,202.7
2025-11-13 16:00:00,228.64
2025-11-13 16:15:00,222.55
2025-11-13 16:30:00,184.89
2025-11-13 16:45:00,321.69
2025-11-13 17:00:00,289.52
2025-11-13 17:15:00,219.17
2025-11-13 17:30:00,169.91
2025-11-13 17:45:00,160.87
2025-11-13 18:00:00,216.73
2025-11-13 18:15:00,252.67
2025-11-13 18:30:00,161.56
2025-11-13 18:45:00,153.04
2025-11-13 19:00:00,193.67
2025-11-13 19:15:00,189.33
2025-11-13 19:30:00,129.64
2025-11-13 19:45:00,128.77
2025-11-13 20:00:00,241.34
2025-11-13 20:15:00,214.03
2025-11-13 20:30:00,174.84
2025-11-13 20:45:00,121.59
2025-11-13 21:00:00,218.55
2025-11-13 21:15:00,226.61
2025-11-13 21:30:00,134.68
2025-11-13 21:45:00,117.39
2025-11-13 22:00:00,152.87
2025-11-13 22:15:00,124.27
2025-11-13 22:30:00,112.61
2025-11-13 22:45:00,111.12
2025-11-13 23:00:00,123.36
2025-11-13 23:15:00,117.99
2025-11-13 23:30:00,105.94
2025-11-13 23:45:00,104.43
