timestamp,0
2025-05-16 00:00:00,127.8
2025-05-16 00:15:00,95.22
2025-05-16 00:30:00,86.25
2025-05-16 00:45:00,81.42
2025-05-16 01:00:00,103.17
2025-05-16 01:15:00,102.57
2025-05-16 01:30:00,83.87
2025-05-16 01:45:00,71.01
2025-05-16 02:00:00,102.91
2025-05-16 02:15:00,93.99
2025-05-16 02:30:00,81.39
2025-05-16 02:45:00,78.0
2025-05-16 03:00:00,80.81
2025-05-16 03:15:00,83.38
2025-05-16 03:30:00,90.55
2025-05-16 03:45:00,90.59
2025-05-16 04:00:00,73.81
2025-05-16 04:15:00,79.24
2025-05-16 04:30:00,103.24
2025-05-16 04:45:00,120.22
2025-05-16 05:00:00,72.41
2025-05-16 05:15:00,92.62
2025-05-16 05:30:00,117.27
2025-05-16 05:45:00,123.82
2025-05-16 06:00:00,79.15
2025-05-16 06:15:00,93.1
2025-05-16 06:30:00,132.37
2025-05-16 06:45:00,136.58
2025-05-16 07:00:00,112.02
2025-05-16 07:15:00,116.29
2025-05-16 07:30:00,115.99
2025-05-16 07:45:00,122.22
2025-05-16 08:00:00,124.5
2025-05-16 08:15:00,107.77
2025-05-16 08:30:00,100.09
2025-05-16 08:45:00,67.65
2025-05-16 09:00:00,102.85
2025-05-16 09:15:00,88.75
2025-05-16 09:30:00,64.71
2025-05-16 09:45:00,42.38
2025-05-16 10:00:00,91.49
2025-05-16 10:15:00,42.92
2025-05-16 10:30:00,13.13
2025-05-16 10:45:00,11.31
2025-05-16 11:00:00,35.39
2025-05-16 11:15:00,27.53
2025-05-16 11:30:00,19.8
2025-05-16 11:45:00,8.47
2025-05-16 12:00:00,42.48
2025-05-16 12:15:00,28.4
2025-05-16 12:30:00,28.34
2025-05-16 12:45:00,19.41
2025-05-16 13:00:00,16.65
2025-05-16 13:15:00,30.4
2025-05-16 13:30:00,25.38
2025-05-16 13:45:00,6.11
2025-05-16 14:00:00,18.65
2025-05-16 14:15:00,22.72
2025-05-16 14:30:00,31.17
2025-05-16 14:45:00,87.27
2025-05-16 15:00:00,9.56
2025-05-16 15:15:00,7.23
2025-05-16 15:30:00,38.11
2025-05-16 15:45:00,95.75
2025-05-16 16:00:00,-0.43
2025-05-16 16:15:00,27.07
2025-05-16 16:30:00,43.71
2025-05-16 16:45:00,76.98
2025-05-16 17:00:00,122.44
2025-05-16 17:15:00,142.13
2025-05-16 17:30:00,231.25
2025-05-16 17:45:00,183.24
2025-05-16 18:00:00,100.79
2025-05-16 18:15:00,118.72
2025-05-16 18:30:00,148.11
2025-05-16 18:45:00,166.72
2025-05-16 19:00:00,107.82
2025-05-16 19:15:00,136.37
2025-05-16 19:30:00,172.63
2025-05-16 19:45:00,200.89
2025-05-16 20:00:00,174.2
2025-05-16 20:15:00,199.61
2025-05-16 20:30:00,161.97
2025-05-16 20:45:00,172.49
2025-05-16 21:00:00,211.5
2025-05-16 21:15:00,215.62
2025-05-16 21:30:00,182.11
2025-05-16 21:45:00,109.9
2025-05-16 22:00:00,181.08
2025-05-16 22:15:00,130.16
2025-05-16 22:30:00,93.93
2025-05-16 22:45:00,76.63
2025-05-16 23:00:00,159.05
2025-05-16 23:15:00,105.11
2025-05-16 23:30:00,93.84
2025-05-16 23:45:00,92.98
