timestamp,0
2025-08-21 00:00:00,105.84
2025-08-21 00:15:00,97.12
2025-08-21 00:30:00,88.86
2025-08-21 00:45:00,79.19
2025-08-21 01:00:00,91.33
2025-08-21 01:15:00,90.51
2025-08-21 01:30:00,81.73
2025-08-21 01:45:00,77.31
2025-08-21 02:00:00,87.04
2025-08-21 02:15:00,85.04
2025-08-21 02:30:00,85.12
2025-08-21 02:45:00,80.21
2025-08-21 03:00:00,91.44
2025-08-21 03:15:00,79.0
2025-08-21 03:30:00,86.34
2025-08-21 03:45:00,87.66
2025-08-21 04:00:00,77.33
2025-08-21 04:15:00,80.35
2025-08-21 04:30:00,95.19
2025-08-21 04:45:00,98.88
2025-08-21 05:00:00,93.29
2025-08-21 05:15:00,92.94
2025-08-21 05:30:00,107.86
2025-08-21 05:45:00,112.66
2025-08-21 06:00:00,95.76
2025-08-21 06:15:00,117.38
2025-08-21 06:30:00,116.78
2025-08-21 06:45:00,119.52
2025-08-21 07:00:00,119.62
2025-08-21 07:15:00,115.82
2025-08-21 07:30:00,106.93
2025-08-21 07:45:00,97.42
2025-08-21 08:00:00,123.08
2025-08-21 08:15:00,108.07
2025-08-21 08:30:00,94.9
2025-08-21 08:45:00,83.19
2025-08-21 09:00:00,115.85
2025-08-21 09:15:00,107.14
2025-08-21 09:30:00,87.33
2025-08-21 09:45:00,80.58
2025-08-21 10:00:00,102.74
2025-08-21 10:15:00,85.39
2025-08-21 10:30:00,78.91
2025-08-21 10:45:00,71.69
2025-08-21 11:00:00,90.02
2025-08-21 11:15:00,83.28
2025-08-21 11:30:00,83.32
2025-08-21 11:45:00,80.13
2025-08-21 12:00:00,66.31
2025-08-21 12:15:00,79.06
2025-08-21 12:30:00,85.89
2025-08-21 12:45:00,76.65
2025-08-21 13:00:00,75.88
2025-08-21 13:15:00,68.76
2025-08-21 13:30:00,57.08
2025-08-21 13:45:00,61.72
2025-08-21 14:00:00,54.28
2025-08-21 14:15:00,55.27
2025-08-21 14:30:00,72.43
2025-08-21 14:45:00,74.48
2025-08-21 15:00:00,49.48
2025-08-21 15:15:00,77.78
2025-08-21 15:30:00,179.28
2025-08-21 15:45:00,105.71
2025-08-21 16:00:00,87.2
2025-08-21 16:15:00,104.09
2025-08-21 16:30:00,127.57
2025-08-21 16:45:00,110.29
2025-08-21 17:00:00,95.52
2025-08-21 17:15:00,96.66
2025-08-21 17:30:00,126.42
2025-08-21 17:45:00,141.92
2025-08-21 18:00:00,78.59
2025-08-21 18:15:00,99.86
2025-08-21 18:30:00,141.6
2025-08-21 18:45:00,167.13
2025-08-21 19:00:00,95.12
2025-08-21 19:15:00,104.54
2025-08-21 19:30:00,124.5
2025-08-21 19:45:00,162.86
2025-08-21 20:00:00,114.91
2025-08-21 20:15:00,119.17
2025-08-21 20:30:00,123.79
2025-08-21 20:45:00,121.71
2025-08-21 21:00:00,132.81
2025-08-21 21:15:00,114.27
2025-08-21 21:30:00,103.77
2025-08-21 21:45:00,86.64
2025-08-21 22:00:00,118.21
2025-08-21 22:15:00,105.48
2025-08-21 22:30:00,86.44
2025-08-21 22:45:00,68.68
2025-08-21 23:00:00,101.51
2025-08-21 23:15:00,88.62
2025-08-21 23:30:00,84.63
2025-08-21 23:45:00,76.8
