timestamp,price
2025-10-26 00:00:00,37.73
2025-10-26 01:00:00,48.01
2025-10-26 02:00:00,50.5625
2025-10-26 03:00:00,50.0
2025-10-26 04:00:00,47.512499999999996
2025-10-26 05:00:00,46.900000000000006
2025-10-26 06:00:00,51.447500000000005
2025-10-26 07:00:00,57.5
2025-10-26 08:00:00,57.3275
2025-10-26 09:00:00,46.620000000000005
2025-10-26 10:00:00,40.81
2025-10-26 11:00:00,18.957500000000003
2025-10-26 12:00:00,11.8025
2025-10-26 13:00:00,8.7225
2025-10-26 14:00:00,14.467500000000001
2025-10-26 15:00:00,49.980000000000004
2025-10-26 16:00:00,43.38
2025-10-26 17:00:00,90.305
2025-10-26 18:00:00,108.62
2025-10-26 19:00:00,122.025
2025-10-26 20:00:00,125.465
2025-10-26 21:00:00,93.81750000000001
2025-10-26 22:00:00,48.7225
2025-10-26 23:00:00,56.7775
