timestamp,price
2025-03-28 00:00:00,91.11
2025-03-28 01:00:00,79.43
2025-03-28 02:00:00,79.02
2025-03-28 03:00:00,79.5
2025-03-28 04:00:00,80.05
2025-03-28 05:00:00,108.68
2025-03-28 06:00:00,130.17
2025-03-28 07:00:00,122.2
2025-03-28 08:00:00,102.08
2025-03-28 09:00:00,78.7
2025-03-28 10:00:00,70.65
2025-03-28 11:00:00,49.91
2025-03-28 12:00:00,52.03
2025-03-28 13:00:00,67.09
2025-03-28 14:00:00,76.85
2025-03-28 15:00:00,104.55
2025-03-28 16:00:00,110.29
2025-03-28 17:00:00,133.67
2025-03-28 18:00:00,166.75
2025-03-28 19:00:00,166.19
2025-03-28 20:00:00,150.18
2025-03-28 21:00:00,127.17
2025-03-28 22:00:00,119.67
2025-03-28 23:00:00,111.06
