timestamp,price
2025-11-27 00:00:00,103.477
2025-11-27 00:15:00,100.331
2025-11-27 00:30:00,96.591
2025-11-27 00:45:00,95.59
2025-11-27 01:00:00,97.955
2025-11-27 01:15:00,94.435
2025-11-27 01:30:00,91.025
2025-11-27 01:45:00,88.022
2025-11-27 02:00:00,65.906
2025-11-27 02:15:00,69.1735
2025-11-27 02:30:00,72.8636
2025-11-27 02:45:00,71.9055
2025-11-27 03:00:00,73.0786
2025-11-27 03:15:00,88.209
2025-11-27 03:30:00,85.844
2025-11-27 03:45:00,43.2165
2025-11-27 04:00:00,67.2712
2025-11-27 04:15:00,97.1665
2025-11-27 04:30:00,115.3708
2025-11-27 04:45:00,102.6975
2025-11-27 05:00:00,101.5198
2025-11-27 05:15:00,113.6585
2025-11-27 05:30:00,123.3661
2025-11-27 05:45:00,77.5842
2025-11-27 06:00:00,116.6097
2025-11-27 06:15:00,98.5303
2025-11-27 06:30:00,131.659
2025-11-27 06:45:00,72.5361
2025-11-27 07:00:00,134.4116
2025-11-27 07:15:00,59.8976
2025-11-27 07:30:00,150.3292
2025-11-27 07:45:00,156.0286
2025-11-27 08:00:00,163.0531
2025-11-27 08:15:00,168.014
2025-11-27 08:30:00,162.5783
2025-11-27 08:45:00,78.4591
2025-11-27 09:00:00,96.4667
2025-11-27 09:15:00,70.9188
2025-11-27 09:30:00,102.1707
2025-11-27 09:45:00,98.09
2025-11-27 10:00:00,81.9789
2025-11-27 10:15:00,66.7331
2025-11-27 10:30:00,44.9653
2025-11-27 10:45:00,65.3964
2025-11-27 11:00:00,49.5767
2025-11-27 11:15:00,36.8783
2025-11-27 11:30:00,40.7469
2025-11-27 11:45:00,71.463
2025-11-27 12:00:00,86.3869
2025-11-27 12:15:00,52.0363
2025-11-27 12:30:00,32.5108
2025-11-27 12:45:00,131.351
2025-11-27 13:00:00,27.1848
2025-11-27 13:15:00,45.6054
2025-11-27 13:30:00,76.7641
2025-11-27 13:45:00,85.3295
2025-11-27 14:00:00,69.3791
2025-11-27 14:15:00,102.4714
2025-11-27 14:30:00,89.7024
2025-11-27 14:45:00,78.1033
2025-11-27 15:00:00,64.8983
2025-11-27 15:15:00,103.9308
2025-11-27 15:30:00,107.114
2025-11-27 15:45:00,83.8369
2025-11-27 16:00:00,200.057
2025-11-27 16:15:00,114.8271
2025-11-27 16:30:00,216.249
2025-11-27 16:45:00,213.796
2025-11-27 17:00:00,195.745
2025-11-27 17:15:00,184.129
2025-11-27 17:30:00,176.088
2025-11-27 17:45:00,24.2234
2025-11-27 18:00:00,158.697
2025-11-27 18:15:00,94.8637
2025-11-27 18:30:00,157.366
2025-11-27 18:45:00,62.7836
2025-11-27 19:00:00,160.006
2025-11-27 19:15:00,162.063
2025-11-27 19:30:00,158.895
2025-11-27 19:45:00,144.8996
2025-11-27 20:00:00,146.861
2025-11-27 20:15:00,138.3118
2025-11-27 20:30:00,154.9272
2025-11-27 20:45:00,150.1091
2025-11-27 21:00:00,148.2564
2025-11-27 21:15:00,147.0276
2025-11-27 21:30:00,146.5498
2025-11-27 21:45:00,120.56
2025-11-27 22:00:00,118.943
2025-11-27 22:15:00,115.6329
2025-11-27 22:30:00,156.9785
2025-11-27 22:45:00,106.7629
2025-11-27 23:00:00,131.0967
2025-11-27 23:15:00,128.1563
2025-11-27 23:30:00,91.8456
2025-11-27 23:45:00,89.4918
