timestamp,price
2025-08-19 00:00:00,69.1241
2025-08-19 00:15:00,168.735
2025-08-19 00:30:00,151.02
2025-08-19 00:45:00,151.02
2025-08-19 01:00:00,160.0856
2025-08-19 01:15:00,141.105
2025-08-19 01:30:00,141.105
2025-08-19 01:45:00,141.105
2025-08-19 02:00:00,138.11
2025-08-19 02:15:00,87.51
2025-08-19 02:30:00,87.51
2025-08-19 02:45:00,87.51
2025-08-19 03:00:00,85.54
2025-08-19 03:15:00,81.2015
2025-08-19 03:30:00,62.8587
2025-08-19 03:45:00,85.54
2025-08-19 04:00:00,89.07
2025-08-19 04:15:00,89.07
2025-08-19 04:30:00,133.605
2025-08-19 04:45:00,171.9791
2025-08-19 05:00:00,152.115
2025-08-19 05:15:00,86.5995
2025-08-19 05:30:00,93.7247
2025-08-19 05:45:00,188.0782
2025-08-19 06:00:00,68.9586
2025-08-19 06:15:00,105.5087
2025-08-19 06:30:00,54.2936
2025-08-19 06:45:00,57.8743
2025-08-19 07:00:00,171.0897
2025-08-19 07:15:00,170.2845
2025-08-19 07:30:00,167.8542
2025-08-19 07:45:00,78.5354
2025-08-19 08:00:00,153.4821
2025-08-19 08:15:00,147.3513
2025-08-19 08:30:00,147.075
2025-08-19 08:45:00,147.075
2025-08-19 09:00:00,132.855
2025-08-19 09:15:00,132.855
2025-08-19 09:30:00,132.855
2025-08-19 09:45:00,38.3167
2025-08-19 10:00:00,111.9678
2025-08-19 10:15:00,57.9684
2025-08-19 10:30:00,58.2927
2025-08-19 10:45:00,51.18
2025-08-19 11:00:00,43.23
2025-08-19 11:15:00,43.23
2025-08-19 11:30:00,43.23
2025-08-19 11:45:00,16.1457
2025-08-19 12:00:00,92.2542
2025-08-19 12:15:00,27.1545
2025-08-19 12:30:00,27.1545
2025-08-19 12:45:00,27.1545
2025-08-19 13:00:00,20.6371
2025-08-19 13:15:00,17.2876
2025-08-19 13:30:00,3.8214
2025-08-19 13:45:00,0.8107
2025-08-19 14:00:00,-4.0138
2025-08-19 14:15:00,30.3164
2025-08-19 14:30:00,30.3164
2025-08-19 14:45:00,30.3164
2025-08-19 15:00:00,44.2387
2025-08-19 15:15:00,50.14
2025-08-19 15:30:00,50.14
2025-08-19 15:45:00,92.9548
2025-08-19 16:00:00,42.4834
2025-08-19 16:15:00,102.3
2025-08-19 16:30:00,116.6206
2025-08-19 16:45:00,137.2389
2025-08-19 17:00:00,66.1303
2025-08-19 17:15:00,148.905
2025-08-19 17:30:00,67.6175
2025-08-19 17:45:00,193.6699
2025-08-19 18:00:00,40.7115
2025-08-19 18:15:00,195.96
2025-08-19 18:30:00,195.96
2025-08-19 18:45:00,195.96
2025-08-19 19:00:00,265.86
2025-08-19 19:15:00,265.86
2025-08-19 19:30:00,265.86
2025-08-19 19:45:00,265.86
2025-08-19 20:00:00,279.6
2025-08-19 20:15:00,279.6
2025-08-19 20:30:00,279.6
2025-08-19 20:45:00,36.9326
2025-08-19 21:00:00,246.9815
2025-08-19 21:15:00,118.55
2025-08-19 21:30:00,67.3685
2025-08-19 21:45:00,67.9312
2025-08-19 22:00:00,213.7911
2025-08-19 22:15:00,96.8275
2025-08-19 22:30:00,156.825
2025-08-19 22:45:00,156.825
2025-08-19 23:00:00,169.1993
2025-08-19 23:15:00,153.7198
2025-08-19 23:30:00,147.825
2025-08-19 23:45:00,147.825
