timestamp,price
2025-05-17 00:00:00,126.36
2025-05-17 00:15:00,122.91
2025-05-17 00:30:00,84.09
2025-05-17 00:45:00,74.34
2025-05-17 01:00:00,109.38
2025-05-17 01:15:00,99.0
2025-05-17 01:30:00,89.5
2025-05-17 01:45:00,74.48
2025-05-17 02:00:00,112.1
2025-05-17 02:15:00,94.0
2025-05-17 02:30:00,85.26
2025-05-17 02:45:00,80.0
2025-05-17 03:00:00,89.91
2025-05-17 03:15:00,82.49
2025-05-17 03:30:00,85.81
2025-05-17 03:45:00,93.74
2025-05-17 04:00:00,74.52
2025-05-17 04:15:00,86.65
2025-05-17 04:30:00,105.41
2025-05-17 04:45:00,114.06
2025-05-17 05:00:00,89.11
2025-05-17 05:15:00,88.32
2025-05-17 05:30:00,117.58
2025-05-17 05:45:00,84.88
2025-05-17 06:00:00,83.78
2025-05-17 06:15:00,83.41
2025-05-17 06:30:00,98.32
2025-05-17 06:45:00,96.29
2025-05-17 07:00:00,95.09
2025-05-17 07:15:00,84.22
2025-05-17 07:30:00,87.59
2025-05-17 07:45:00,85.0
2025-05-17 08:00:00,75.34
2025-05-17 08:15:00,65.85
2025-05-17 08:30:00,58.26
2025-05-17 08:45:00,43.77
2025-05-17 09:00:00,31.49
2025-05-17 09:15:00,33.83
2025-05-17 09:30:00,12.06
2025-05-17 09:45:00,7.37
2025-05-17 10:00:00,18.6
2025-05-17 10:15:00,5.02
2025-05-17 10:30:00,-1.0
2025-05-17 10:45:00,-5.26
2025-05-17 11:00:00,1.37
2025-05-17 11:15:00,-12.67
2025-05-17 11:30:00,-5.18
2025-05-17 11:45:00,-7.01
2025-05-17 12:00:00,3.96
2025-05-17 12:15:00,11.73
2025-05-17 12:30:00,5.97
2025-05-17 12:45:00,28.51
2025-05-17 13:00:00,24.92
2025-05-17 13:15:00,2.97
2025-05-17 13:30:00,2.84
2025-05-17 13:45:00,-5.22
2025-05-17 14:00:00,-4.39
2025-05-17 14:15:00,-9.46
2025-05-17 14:30:00,-2.02
2025-05-17 14:45:00,-0.16
2025-05-17 15:00:00,-4.82
2025-05-17 15:15:00,3.12
2025-05-17 15:30:00,7.72
2025-05-17 15:45:00,6.59
2025-05-17 16:00:00,-8.34
2025-05-17 16:15:00,-0.32
2025-05-17 16:30:00,12.22
2025-05-17 16:45:00,38.8
2025-05-17 17:00:00,-16.31
2025-05-17 17:15:00,8.57
2025-05-17 17:30:00,50.41
2025-05-17 17:45:00,190.19
2025-05-17 18:00:00,92.73
2025-05-17 18:15:00,70.77
2025-05-17 18:30:00,145.34
2025-05-17 18:45:00,129.81
2025-05-17 19:00:00,103.0
2025-05-17 19:15:00,104.49
2025-05-17 19:30:00,136.67
2025-05-17 19:45:00,195.3
2025-05-17 20:00:00,200.81
2025-05-17 20:15:00,208.08
2025-05-17 20:30:00,237.99
2025-05-17 20:45:00,145.5
2025-05-17 21:00:00,203.67
2025-05-17 21:15:00,150.0
2025-05-17 21:30:00,128.24
2025-05-17 21:45:00,108.19
2025-05-17 22:00:00,193.12
2025-05-17 22:15:00,162.81
2025-05-17 22:30:00,99.32
2025-05-17 22:45:00,91.1
2025-05-17 23:00:00,202.28
2025-05-17 23:15:00,122.08
2025-05-17 23:30:00,106.02
2025-05-17 23:45:00,103.39
