timestamp,price
2025-08-02 00:00:00,106.5
2025-08-02 00:15:00,100.72
2025-08-02 00:30:00,101.94
2025-08-02 00:45:00,85.14
2025-08-02 01:00:00,94.17
2025-08-02 01:15:00,93.71
2025-08-02 01:30:00,101.79
2025-08-02 01:45:00,80.71
2025-08-02 02:00:00,94.75
2025-08-02 02:15:00,89.5
2025-08-02 02:30:00,88.18
2025-08-02 02:45:00,85.44
2025-08-02 03:00:00,85.9
2025-08-02 03:15:00,84.86
2025-08-02 03:30:00,85.66
2025-08-02 03:45:00,81.12
2025-08-02 04:00:00,77.47
2025-08-02 04:15:00,78.825
2025-08-02 04:30:00,80.18
2025-08-02 04:45:00,76.15
2025-08-02 05:00:00,78.42
2025-08-02 05:15:00,80.64
2025-08-02 05:30:00,63.57
2025-08-02 05:45:00,73.88
2025-08-02 06:00:00,81.74
2025-08-02 06:15:00,84.83
2025-08-02 06:30:00,74.94
2025-08-02 06:45:00,75.38
2025-08-02 07:00:00,87.12
2025-08-02 07:15:00,82.82
2025-08-02 07:30:00,72.94
2025-08-02 07:45:00,61.96
2025-08-02 08:00:00,81.45
2025-08-02 08:15:00,71.03
2025-08-02 08:30:00,63.07
2025-08-02 08:45:00,50.32
2025-08-02 09:00:00,79.08
2025-08-02 09:15:00,62.52
2025-08-02 09:30:00,13.09
2025-08-02 09:45:00,1.43
2025-08-02 10:00:00,32.33
2025-08-02 10:15:00,23.03
2025-08-02 10:30:00,-0.94
2025-08-02 10:45:00,-9.87
2025-08-02 11:00:00,2.02
2025-08-02 11:15:00,-4.72
2025-08-02 11:30:00,-5.63
2025-08-02 11:45:00,-6.0
2025-08-02 12:00:00,-0.45
2025-08-02 12:15:00,-2.59
2025-08-02 12:30:00,-2.72
2025-08-02 12:45:00,-1.24
2025-08-02 13:00:00,-1.14
2025-08-02 13:15:00,-2.93
2025-08-02 13:30:00,-2.67
2025-08-02 13:45:00,-8.19
2025-08-02 14:00:00,-1.62
2025-08-02 14:15:00,-4.14
2025-08-02 14:30:00,-4.74
2025-08-02 14:45:00,-2.42
2025-08-02 15:00:00,-4.09
2025-08-02 15:15:00,-17.06
2025-08-02 15:30:00,-5.4
2025-08-02 15:45:00,-0.05
2025-08-02 16:00:00,-4.31
2025-08-02 16:15:00,-7.01
2025-08-02 16:30:00,16.89
2025-08-02 16:45:00,20.69
2025-08-02 17:00:00,66.0
2025-08-02 17:15:00,29.45
2025-08-02 17:30:00,71.02
2025-08-02 17:45:00,82.44
2025-08-02 18:00:00,77.96
2025-08-02 18:15:00,77.92
2025-08-02 18:30:00,88.03
2025-08-02 18:45:00,113.36
2025-08-02 19:00:00,112.68
2025-08-02 19:15:00,108.73
2025-08-02 19:30:00,120.92
2025-08-02 19:45:00,113.91
2025-08-02 20:00:00,151.8
2025-08-02 20:15:00,157.54
2025-08-02 20:30:00,144.19
2025-08-02 20:45:00,147.62
2025-08-02 21:00:00,131.4
2025-08-02 21:15:00,109.0
2025-08-02 21:30:00,110.69
2025-08-02 21:45:00,94.78
2025-08-02 22:00:00,113.18
2025-08-02 22:15:00,104.29
2025-08-02 22:30:00,97.13
2025-08-02 22:45:00,89.74
2025-08-02 23:00:00,106.43
2025-08-02 23:15:00,96.14
2025-08-02 23:30:00,93.93
2025-08-02 23:45:00,84.6
