timestamp,price
2025-06-16 00:00:00,146.14
2025-06-16 00:15:00,135.11
2025-06-16 00:30:00,94.78
2025-06-16 00:45:00,81.1
2025-06-16 01:00:00,111.24
2025-06-16 01:15:00,114.56
2025-06-16 01:30:00,87.92
2025-06-16 01:45:00,69.0
2025-06-16 02:00:00,112.95
2025-06-16 02:15:00,88.7
2025-06-16 02:30:00,78.61
2025-06-16 02:45:00,69.98
2025-06-16 03:00:00,84.6
2025-06-16 03:15:00,81.05
2025-06-16 03:30:00,89.55
2025-06-16 03:45:00,86.52
2025-06-16 04:00:00,60.53
2025-06-16 04:15:00,65.85
2025-06-16 04:30:00,85.59
2025-06-16 04:45:00,112.08
2025-06-16 05:00:00,66.46
2025-06-16 05:15:00,76.96
2025-06-16 05:30:00,117.86
2025-06-16 05:45:00,124.24
2025-06-16 06:00:00,84.01
2025-06-16 06:15:00,101.18
2025-06-16 06:30:00,134.31
2025-06-16 06:45:00,131.77
2025-06-16 07:00:00,126.23
2025-06-16 07:15:00,132.02
2025-06-16 07:30:00,127.59
2025-06-16 07:45:00,112.55
2025-06-16 08:00:00,124.77
2025-06-16 08:15:00,103.14
2025-06-16 08:30:00,96.94
2025-06-16 08:45:00,92.39
2025-06-16 09:00:00,109.52
2025-06-16 09:15:00,94.93
2025-06-16 09:30:00,80.02
2025-06-16 09:45:00,69.38
2025-06-16 10:00:00,90.11
2025-06-16 10:15:00,78.21
2025-06-16 10:30:00,48.23
2025-06-16 10:45:00,46.61
2025-06-16 11:00:00,54.94
2025-06-16 11:15:00,52.72
2025-06-16 11:30:00,64.82
2025-06-16 11:45:00,53.85
2025-06-16 12:00:00,63.15
2025-06-16 12:15:00,58.92
2025-06-16 12:30:00,73.8
2025-06-16 12:45:00,47.13
2025-06-16 13:00:00,46.01
2025-06-16 13:15:00,59.03
2025-06-16 13:30:00,49.38
2025-06-16 13:45:00,51.93
2025-06-16 14:00:00,16.51
2025-06-16 14:15:00,48.06
2025-06-16 14:30:00,69.84
2025-06-16 14:45:00,90.02
2025-06-16 15:00:00,32.1
2025-06-16 15:15:00,29.39
2025-06-16 15:30:00,87.89
2025-06-16 15:45:00,101.51
2025-06-16 16:00:00,44.98
2025-06-16 16:15:00,59.98
2025-06-16 16:30:00,120.72
2025-06-16 16:45:00,126.39
2025-06-16 17:00:00,36.23
2025-06-16 17:15:00,78.44
2025-06-16 17:30:00,110.12
2025-06-16 17:45:00,121.2
2025-06-16 18:00:00,92.89
2025-06-16 18:15:00,108.04
2025-06-16 18:30:00,150.28
2025-06-16 18:45:00,139.83
2025-06-16 19:00:00,103.42
2025-06-16 19:15:00,112.0
2025-06-16 19:30:00,149.32
2025-06-16 19:45:00,142.41
2025-06-16 20:00:00,154.88
2025-06-16 20:15:00,144.33
2025-06-16 20:30:00,170.42
2025-06-16 20:45:00,155.5
2025-06-16 21:00:00,233.07
2025-06-16 21:15:00,181.14
2025-06-16 21:30:00,131.77
2025-06-16 21:45:00,113.47
2025-06-16 22:00:00,165.71
2025-06-16 22:15:00,128.36
2025-06-16 22:30:00,100.83
2025-06-16 22:45:00,82.26
2025-06-16 23:00:00,116.1
2025-06-16 23:15:00,106.49
2025-06-16 23:30:00,95.19
2025-06-16 23:45:00,86.14
