timestamp,price
2025-11-12 00:00:00,97.5
2025-11-12 00:15:00,102.14
2025-11-12 00:30:00,100.26
2025-11-12 00:45:00,89.16
2025-11-12 01:00:00,96.99
2025-11-12 01:15:00,88.3
2025-11-12 01:30:00,84.68
2025-11-12 01:45:00,78.75
2025-11-12 02:00:00,75.94
2025-11-12 02:15:00,77.71
2025-11-12 02:30:00,83.49
2025-11-12 02:45:00,72.55
2025-11-12 03:00:00,80.81
2025-11-12 03:15:00,79.09
2025-11-12 03:30:00,79.64
2025-11-12 03:45:00,83.35
2025-11-12 04:00:00,81.1
2025-11-12 04:15:00,81.11
2025-11-12 04:30:00,88.72
2025-11-12 04:45:00,87.09
2025-11-12 05:00:00,83.7
2025-11-12 05:15:00,95.79
2025-11-12 05:30:00,95.32
2025-11-12 05:45:00,106.64
2025-11-12 06:00:00,101.2
2025-11-12 06:15:00,120.39
2025-11-12 06:30:00,134.31
2025-11-12 06:45:00,140.83
2025-11-12 07:00:00,144.33
2025-11-12 07:15:00,135.67
2025-11-12 07:30:00,133.55
2025-11-12 07:45:00,159.56
2025-11-12 08:00:00,148.34
2025-11-12 08:15:00,134.32
2025-11-12 08:30:00,116.88
2025-11-12 08:45:00,105.64
2025-11-12 09:00:00,132.93
2025-11-12 09:15:00,128.51
2025-11-12 09:30:00,118.14
2025-11-12 09:45:00,102.18
2025-11-12 10:00:00,137.98
2025-11-12 10:15:00,115.11
2025-11-12 10:30:00,143.52
2025-11-12 10:45:00,122.3
2025-11-12 11:00:00,146.57
2025-11-12 11:15:00,146.28
2025-11-12 11:30:00,136.65
2025-11-12 11:45:00,132.41
2025-11-12 12:00:00,115.53
2025-11-12 12:15:00,117.92
2025-11-12 12:30:00,123.04
2025-11-12 12:45:00,133.52
2025-11-12 13:00:00,113.4
2025-11-12 13:15:00,129.89
2025-11-12 13:30:00,129.39
2025-11-12 13:45:00,128.0
2025-11-12 14:00:00,125.16
2025-11-12 14:15:00,154.58
2025-11-12 14:30:00,170.58
2025-11-12 14:45:00,198.86
2025-11-12 15:00:00,145.87
2025-11-12 15:15:00,209.77
2025-11-12 15:30:00,225.48
2025-11-12 15:45:00,235.52
2025-11-12 16:00:00,165.68
2025-11-12 16:15:00,186.22
2025-11-12 16:30:00,217.45
2025-11-12 16:45:00,188.24
2025-11-12 17:00:00,190.42
2025-11-12 17:15:00,178.29
2025-11-12 17:30:00,160.92
2025-11-12 17:45:00,128.4
2025-11-12 18:00:00,110.59
2025-11-12 18:15:00,117.16
2025-11-12 18:30:00,103.64
2025-11-12 18:45:00,100.75
2025-11-12 19:00:00,106.1
2025-11-12 19:15:00,115.22
2025-11-12 19:30:00,105.0
2025-11-12 19:45:00,87.19
2025-11-12 20:00:00,108.5
2025-11-12 20:15:00,97.26
2025-11-12 20:30:00,94.93
2025-11-12 20:45:00,81.17
2025-11-12 21:00:00,110.85
2025-11-12 21:15:00,92.59
2025-11-12 21:30:00,84.22
2025-11-12 21:45:00,77.46
2025-11-12 22:00:00,101.3
2025-11-12 22:15:00,97.44
2025-11-12 22:30:00,87.69
2025-11-12 22:45:00,73.38
2025-11-12 23:00:00,92.98
2025-11-12 23:15:00,78.83
2025-11-12 23:30:00,73.61
2025-11-12 23:45:00,69.91
