timestamp,price
2025-05-09 00:00:00,127.32
2025-05-09 00:15:00,113.37
2025-05-09 00:30:00,95.36
2025-05-09 00:45:00,83.86
2025-05-09 01:00:00,98.11
2025-05-09 01:15:00,102.51
2025-05-09 01:30:00,92.88
2025-05-09 01:45:00,84.82
2025-05-09 02:00:00,111.24
2025-05-09 02:15:00,102.18
2025-05-09 02:30:00,97.71
2025-05-09 02:45:00,93.39
2025-05-09 03:00:00,110.6
2025-05-09 03:15:00,88.0
2025-05-09 03:30:00,88.0
2025-05-09 03:45:00,104.53
2025-05-09 04:00:00,84.5
2025-05-09 04:15:00,92.45
2025-05-09 04:30:00,114.66
2025-05-09 04:45:00,132.93
2025-05-09 05:00:00,88.74
2025-05-09 05:15:00,107.75
2025-05-09 05:30:00,127.54
2025-05-09 05:45:00,153.08
2025-05-09 06:00:00,106.01
2025-05-09 06:15:00,151.16
2025-05-09 06:30:00,169.26
2025-05-09 06:45:00,166.81
2025-05-09 07:00:00,180.36
2025-05-09 07:15:00,168.66
2025-05-09 07:30:00,147.33
2025-05-09 07:45:00,111.03
2025-05-09 08:00:00,147.89
2025-05-09 08:15:00,120.49
2025-05-09 08:30:00,85.71
2025-05-09 08:45:00,72.07
2025-05-09 09:00:00,109.76
2025-05-09 09:15:00,87.38
2025-05-09 09:30:00,76.11
2025-05-09 09:45:00,61.29
2025-05-09 10:00:00,53.85
2025-05-09 10:15:00,69.73
2025-05-09 10:30:00,47.06
2025-05-09 10:45:00,17.5
2025-05-09 11:00:00,50.2
2025-05-09 11:15:00,28.53
2025-05-09 11:30:00,7.76
2025-05-09 11:45:00,-5.94
2025-05-09 12:00:00,4.09
2025-05-09 12:15:00,0.96
2025-05-09 12:30:00,-34.31
2025-05-09 12:45:00,-30.52
2025-05-09 13:00:00,3.14
2025-05-09 13:15:00,2.34
2025-05-09 13:30:00,-0.42
2025-05-09 13:45:00,0.67
2025-05-09 14:00:00,2.56
2025-05-09 14:15:00,6.22
2025-05-09 14:30:00,5.67
2025-05-09 14:45:00,10.17
2025-05-09 15:00:00,1.36
2025-05-09 15:15:00,10.72
2025-05-09 15:30:00,33.34
2025-05-09 15:45:00,52.78
2025-05-09 16:00:00,33.29
2025-05-09 16:15:00,54.56
2025-05-09 16:30:00,64.89
2025-05-09 16:45:00,81.83
2025-05-09 17:00:00,73.77
2025-05-09 17:15:00,66.18
2025-05-09 17:30:00,87.12
2025-05-09 17:45:00,100.23
2025-05-09 18:00:00,69.53
2025-05-09 18:15:00,83.4
2025-05-09 18:30:00,129.81
2025-05-09 18:45:00,134.2
2025-05-09 19:00:00,74.83
2025-05-09 19:15:00,102.66
2025-05-09 19:30:00,144.72
2025-05-09 19:45:00,172.74
2025-05-09 20:00:00,188.29
2025-05-09 20:15:00,171.43
2025-05-09 20:30:00,175.8
2025-05-09 20:45:00,126.15
2025-05-09 21:00:00,194.43
2025-05-09 21:15:00,150.18
2025-05-09 21:30:00,111.29
2025-05-09 21:45:00,91.12
2025-05-09 22:00:00,147.45
2025-05-09 22:15:00,119.96
2025-05-09 22:30:00,91.91
2025-05-09 22:45:00,76.93
2025-05-09 23:00:00,113.6
2025-05-09 23:15:00,97.8
2025-05-09 23:30:00,90.03
2025-05-09 23:45:00,84.13
