source_file,service,source_type,date,timestamp_local,hour,quarter_in_hour,quarter_hour,up_volume_mwh,up_price_eur_mwh,down_volume_mwh,down_price_eur_mwh,up_revenue_eur,down_revenue_eur,total_energy_revenue_eur,net_volume_mwh,gross_volume_mwh
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-03-30,2025-03-30 00:00:00,1,1,1,5.668,0.0,0.294,0.0,0.0,0.0,0.0,5.3740000000000006,5.962
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-03-30,2025-03-30 00:15:00,1,2,2,3.031,0.0,0.59,0.0,0.0,0.0,0.0,2.4410000000000003,3.621
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-03-30,2025-03-30 00:30:00,1,3,3,2.873,0.0,0.447,0.0,0.0,0.0,0.0,2.426,3.3200000000000003
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-03-30,2025-03-30 00:45:00,1,4,4,6.813,0.0,0.059,0.0,0.0,0.0,0.0,6.754,6.872
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-03-30,2025-03-30 01:00:00,2,1,5,15.694,0.0,0.032,0.0,0.0,0.0,0.0,15.662,15.726
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-03-30,2025-03-30 01:15:00,2,2,6,13.703,0.0,0.015,0.0,0.0,0.0,0.0,13.687999999999999,13.718
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-03-30,2025-03-30 01:30:00,2,3,7,3.944,0.0,0.285,0.0,0.0,0.0,0.0,3.659,4.229
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-03-30,2025-03-30 01:45:00,2,4,8,0.08,0.0,0.601,0.0,0.0,0.0,0.0,-0.521,0.6809999999999999
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-03-30,2025-03-30 02:00:00,3,1,9,3.112,0.0,0.08,0.0,0.0,0.0,0.0,3.032,3.192
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-03-30,2025-03-30 02:15:00,3,2,10,0.07,0.0,1.667,0.0,0.0,0.0,0.0,-1.597,1.737
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-03-30,2025-03-30 02:30:00,3,3,11,0.005,0.0,10.659,0.0,0.0,0.0,0.0,-10.654,10.664000000000001
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-03-30,2025-03-30 02:45:00,3,4,12,0.01,0.0,4.272,0.0,0.0,0.0,0.0,-4.2620000000000005,4.282
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-03-30,2025-03-30 03:00:00,4,1,13,0.948,0.0,0.965,0.0,0.0,0.0,0.0,-0.017000000000000015,1.9129999999999998
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-03-30,2025-03-30 03:15:00,4,2,14,0.62,0.0,0.252,0.0,0.0,0.0,0.0,0.368,0.872
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-03-30,2025-03-30 03:30:00,4,3,15,0.209,0.0,0.18,0.0,0.0,0.0,0.0,0.028999999999999998,0.389
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-03-30,2025-03-30 03:45:00,4,4,16,0.114,0.0,0.517,0.0,0.0,0.0,0.0,-0.403,0.631
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-03-30,2025-03-30 04:00:00,5,1,17,0.216,0.0,0.681,0.0,0.0,0.0,0.0,-0.4650000000000001,0.897
