source_file,service,source_type,date,timestamp_local,hour,quarter_in_hour,quarter_hour,up_volume_mwh,up_price_eur_mwh,down_volume_mwh,down_price_eur_mwh,up_revenue_eur,down_revenue_eur,total_energy_revenue_eur,net_volume_mwh,gross_volume_mwh
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-22,2026-03-22 00:00:00,1,1,1,12.268,161.7384,0.0,0.0,1984.2066912000003,0.0,1984.2066912000003,12.268,12.268
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-22,2026-03-22 00:15:00,1,2,2,8.444,140.8902,0.003,20.7333,1189.6768488,0.0621999,1189.7390487,8.441,8.447000000000001
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-22,2026-03-22 00:30:00,1,3,3,2.83,128.7045,0.065,17.4354,364.233735,1.1333010000000001,365.36703600000004,2.765,2.895
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-22,2026-03-22 00:45:00,1,4,4,0.136,120.8824,0.328,18.6247,16.4400064,6.1089016,22.548908,-0.192,0.464
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-22,2026-03-22 01:00:00,2,1,5,3.502,128.4947,0.099,15.7687,449.98843939999995,1.5611013000000002,451.54954069999997,3.4029999999999996,3.601
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-22,2026-03-22 01:15:00,2,2,6,0.064,92.2813,0.036,19.3361,5.9060032,0.6960995999999999,6.6021028,0.028000000000000004,0.1
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-22,2026-03-22 01:30:00,2,3,7,0.34,118.9612,0.066,19.7803,40.446808000000004,1.3054998,41.752307800000004,0.274,0.406
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-22,2026-03-22 01:45:00,2,4,8,0.065,119.2092,0.282,18.5422,7.748598,5.2289004,12.9774984,-0.21699999999999997,0.347
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-22,2026-03-22 02:00:00,3,1,9,0.317,120.305,0.035,18.8257,38.136685,0.6588995000000001,38.7955845,0.28200000000000003,0.352
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-22,2026-03-22 02:15:00,3,2,10,0.08,120.125,0.134,19.6067,9.61,2.6272978,12.2372978,-0.054000000000000006,0.21400000000000002
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-22,2026-03-22 02:30:00,3,3,11,0.305,104.3344,0.036,19.8,31.821992,0.7128,32.534792,0.269,0.34099999999999997
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-22,2026-03-22 02:45:00,3,4,12,0.14,78.5936,0.023,19.3739,11.003104,0.4455997,11.448703700000001,0.11700000000000002,0.163
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-22,2026-03-22 03:00:00,4,1,13,0.418,96.9304,0.024,15.1083,40.5169072,0.3625992,40.8795064,0.39399999999999996,0.442
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-22,2026-03-22 03:15:00,4,2,14,0.374,91.3709,0.048,18.2875,34.1727166,0.8778000000000001,35.0505166,0.326,0.422
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-22,2026-03-22 03:30:00,4,3,15,0.374,98.7115,0.142,15.4458,36.918101,2.1933035999999997,39.1114046,0.232,0.516
