source_file,service,source_type,date,timestamp_local,hour,quarter_in_hour,quarter_hour,up_volume_mwh,up_price_eur_mwh,down_volume_mwh,down_price_eur_mwh,up_revenue_eur,down_revenue_eur,total_energy_revenue_eur,net_volume_mwh,gross_volume_mwh
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-22,2025-04-22 00:00:00,1,1,1,0.857,148.3452,0.348,8.8193,127.1318364,3.0691164,130.2009528,0.509,1.205
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-22,2025-04-22 00:15:00,1,2,2,0.279,135.695,0.183,9.9333,37.858905,1.8177938999999999,39.6766989,0.09600000000000003,0.462
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-22,2025-04-22 00:30:00,1,3,3,0.268,134.4198,0.222,9.264,36.02450640000001,2.0566079999999998,38.081114400000004,0.04600000000000001,0.49
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-22,2025-04-22 00:45:00,1,4,4,0.235,137.9289,0.114,9.814,32.4132915,1.1187960000000001,33.5320875,0.12099999999999998,0.349
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-22,2025-04-22 01:00:00,2,1,5,0.213,138.07,0.214,5.8467,29.40891,1.2511938,30.660103799999998,-0.0010000000000000009,0.427
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-22,2025-04-22 01:15:00,2,2,6,0.316,134.8345,0.078,9.7859,42.607701999999996,0.7633002,43.3710022,0.238,0.394
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-22,2025-04-22 01:30:00,2,3,7,0.187,136.1021,0.226,9.1496,25.4510927,2.0678096,27.5189023,-0.03900000000000001,0.41300000000000003
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-22,2025-04-22 01:45:00,2,4,8,0.159,137.1767,0.125,10.0264,21.8110953,1.2533,23.0643953,0.034,0.28400000000000003
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-22,2025-04-22 02:00:00,3,1,9,0.122,138.0639,0.065,10.0,16.8437958,0.65,17.493795799999997,0.056999999999999995,0.187
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-22,2025-04-22 02:15:00,3,2,10,0.187,137.3385,0.072,10.0306,25.682299500000003,0.7222031999999999,26.404502700000002,0.115,0.259
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-22,2025-04-22 02:30:00,3,3,11,0.211,137.1199,0.074,9.6541,28.9322989,0.7144033999999999,29.646702299999998,0.137,0.285
