source_file,service,source_type,date,timestamp_local,hour,quarter_in_hour,quarter_hour,up_volume_mwh,up_price_eur_mwh,down_volume_mwh,down_price_eur_mwh,up_revenue_eur,down_revenue_eur,total_energy_revenue_eur,net_volume_mwh,gross_volume_mwh
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 00:00:00,1,1,1,2.963,125.8705,0.087,24.4414,372.9542915,2.1264018,375.0806933,2.876,3.0500000000000003
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 00:15:00,1,2,2,2.786,123.9073,0.049,25.7939,345.2057378,1.2639011,346.4696389,2.737,2.835
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 00:30:00,1,3,3,0.287,125.1568,0.093,25.8065,35.9200016,2.4000045,38.3200061,0.19399999999999998,0.38
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 00:45:00,1,4,4,0.733,121.6735,0.029,9.2138,89.1866755,0.26720020000000005,89.45387570000001,0.704,0.762
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 01:00:00,2,1,5,2.232,120.3406,0.0,0.0,268.6002192,0.0,268.6002192,2.232,2.232
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 01:15:00,2,2,6,1.678,118.6446,0.04,-2.0825,199.0856388,-0.0833,199.0023388,1.638,1.718
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 01:30:00,2,3,7,0.139,116.9302,0.001,-7.2,16.253297800000002,-0.007200000000000001,16.2460978,0.138,0.14
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 01:45:00,2,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 02:00:00,3,1,9,0.506,101.2125,0.004,-0.975,51.213525000000004,-0.0039,51.209625,0.502,0.51
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 02:15:00,3,2,10,0.045,109.1111,0.0,0.0,4.9099995,0.0,4.9099995,0.045,0.045
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 02:30:00,3,3,11,0.062,116.8548,0.012,10.0917,7.2449976,0.1211004,7.366097999999999,0.05,0.074
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 02:45:00,3,4,12,0.085,115.9153,0.0,0.0,9.8528005,0.0,9.8528005,0.085,0.085
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 03:00:00,4,1,13,0.082,110.2927,0.0,0.0,9.0440014,0.0,9.0440014,0.082,0.082
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 03:15:00,4,2,14,0.08,114.6375,0.0,0.0,9.171000000000001,0.0,9.171000000000001,0.08,0.08
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 03:30:00,4,3,15,0.105,113.3333,0.0,0.0,11.899996499999999,0.0,11.899996499999999,0.105,0.105
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 03:45:00,4,4,16,0.081,113.2605,0.0,0.0,9.1741005,0.0,9.1741005,0.081,0.081
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 04:00:00,5,1,17,1.095,100.6834,0.019,0.3789,110.248323,0.0071991,110.2555221,1.076,1.1139999999999999
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 04:15:00,5,2,18,1.407,100.1435,0.0,0.0,140.9019045,0.0,140.9019045,1.407,1.407
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 04:30:00,5,3,19,2.997,106.7153,0.0,0.0,319.8257541,0.0,319.8257541,2.997,2.997
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 04:45:00,5,4,20,2.742,106.5327,0.003,-6.4667,292.11266340000003,-0.0194001,292.09326330000005,2.739,2.745
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 05:00:00,6,1,21,0.331,108.2109,0.0,0.0,35.8178079,0.0,35.8178079,0.331,0.331
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 05:15:00,6,2,22,1.243,109.7607,0.0,0.0,136.43255010000001,0.0,136.43255010000001,1.243,1.243
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 05:30:00,6,3,23,1.206,108.9493,0.001,10.0,131.39285579999998,0.01,131.40285579999997,1.205,1.2069999999999999
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 05:45:00,6,4,24,2.132,110.4643,0.0,0.0,235.5098876,0.0,235.5098876,2.132,2.132
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 06:00:00,7,1,25,0.401,118.6322,0.481,-0.8395,47.5715122,-0.4037995,47.1677127,-0.07999999999999996,0.882
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 06:15:00,7,2,26,0.626,112.5332,0.0,0.0,70.4457832,0.0,70.4457832,0.626,0.626
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 06:30:00,7,3,27,0.167,105.1611,0.002,17.2,17.561903700000002,0.0344,17.596303700000004,0.165,0.169
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 06:45:00,7,4,28,0.229,105.5507,0.283,5.3728,24.171110300000002,1.5205023999999998,25.6916127,-0.053999999999999965,0.512
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 07:00:00,8,1,29,0.468,120.8831,0.363,2.5149,56.5732908,0.9129086999999999,57.486199500000005,0.10500000000000004,0.831
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 07:15:00,8,2,30,0.175,122.8954,0.183,9.129,21.506694999999997,1.670607,23.177301999999997,-0.008000000000000007,0.358
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 07:30:00,8,3,31,0.154,122.7734,0.017,6.0176,18.9071036,0.1022992,19.0094028,0.137,0.17099999999999999
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 07:45:00,8,4,32,0.671,125.4344,0.003,14.0667,84.1664824,0.042200100000000004,84.20868250000001,0.668,0.674
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 08:00:00,9,1,33,1.594,118.9093,0.14,1.77,189.54142420000002,0.24780000000000002,189.78922420000004,1.4540000000000002,1.734
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 08:15:00,9,2,34,0.368,117.0418,0.034,7.9912,43.0713824,0.2717008,43.343083199999995,0.33399999999999996,0.402
04_seps_damas_regulacna_elektrina_2025_07_09.xlsx,aFRR,Generation,2025-07-31,2025-07-31 08:30:00,9,3,35,0.059,125.9119,0.322,3.9596,7.4288020999999995,1.2749912,8.7037933,-0.263,0.381
