source_file,service,source_type,date,timestamp_local,hour,quarter_in_hour,quarter_hour,up_volume_mwh,up_price_eur_mwh,down_volume_mwh,down_price_eur_mwh,up_revenue_eur,down_revenue_eur,total_energy_revenue_eur,net_volume_mwh,gross_volume_mwh
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 00:00:00,1,1,1,2.487,136.2487,0.774,-14.4875,338.85051690000006,-11.213325000000001,327.63719190000006,1.713,3.261
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 00:15:00,1,2,2,3.375,133.5368,0.074,-4.8797,450.6867,-0.36109779999999997,450.3256022,3.301,3.449
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 00:30:00,1,3,3,0.024,96.3458,0.019,10.0579,2.3122992,0.1911001,2.5033993,0.005000000000000001,0.043
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 00:45:00,1,4,4,0.0,0.0,0.154,8.7526,0.0,1.3479003999999999,1.3479003999999999,-0.154,0.154
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 01:00:00,2,1,5,1.195,131.8781,0.352,3.1313,157.5943295,1.1022176,158.69654709999998,0.8430000000000001,1.5470000000000002
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 01:15:00,2,2,6,0.148,113.0993,0.246,5.0663,16.7386964,1.2463098,17.985006199999997,-0.098,0.394
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 01:30:00,2,3,7,0.2,120.804,0.392,3.387,24.160800000000002,1.327704,25.488504000000002,-0.192,0.5920000000000001
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 01:45:00,2,4,8,0.091,119.2648,0.004,8.9,10.8530968,0.0356,10.8886968,0.087,0.095
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 02:00:00,3,1,9,2.175,141.564,0.083,-4.006,307.90169999999995,-0.332498,307.56920199999996,2.0919999999999996,2.258
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 02:15:00,3,2,10,0.753,127.9631,0.032,3.9469,96.3562143,0.1263008,96.4825151,0.721,0.785
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 02:30:00,3,3,11,0.276,121.7098,0.278,2.3809,33.5919048,0.6618902000000001,34.253795000000004,-0.0020000000000000018,0.554
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 02:45:00,3,4,12,0.094,111.3734,0.11,6.0682,10.4690996,0.667502,11.1366016,-0.016,0.20400000000000001
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 03:00:00,4,1,13,2.347,133.751,0.05,-3.848,313.913597,-0.19240000000000002,313.72119699999996,2.297,2.397
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 03:15:00,4,2,14,0.391,107.2944,0.011,5.6455,41.9521104,0.062100499999999996,42.0142109,0.38,0.402
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 03:30:00,4,3,15,4.56,132.6139,0.001,-4.4,604.719384,-0.0044,604.714984,4.558999999999999,4.561
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 03:45:00,4,4,16,4.852,132.2727,0.066,-5.0152,641.7871404,-0.3310032,641.4561372,4.7860000000000005,4.918
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 04:00:00,5,1,17,2.801,132.9443,0.097,4.5062,372.3769843,0.4371014,372.8140857,2.704,2.898
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 04:15:00,5,2,18,1.716,127.1294,0.0,0.0,218.15405040000002,0.0,218.15405040000002,1.716,1.716
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 04:30:00,5,3,19,4.86,136.9374,0.0,0.0,665.515764,0.0,665.515764,4.86,4.86
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 04:45:00,5,4,20,5.445,145.633,0.059,4.2746,792.9716850000001,0.2522014,793.2238864000001,5.386,5.5040000000000004
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 05:00:00,6,1,21,0.9,131.3214,0.205,8.3376,118.18926000000002,1.7092079999999998,119.89846800000002,0.6950000000000001,1.105
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 05:15:00,6,2,22,0.211,87.3886,0.057,1.3404,18.438994599999997,0.0764028,18.515397399999998,0.154,0.268
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 05:30:00,6,3,23,0.031,137.3645,0.156,10.0109,4.2582995,1.5617003999999999,5.819999899999999,-0.125,0.187
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-11,2026-05-11 05:45:00,6,4,24,0.174,117.0989,0.287,10.0146,20.375208599999997,2.8741901999999997,23.249398799999998,-0.11299999999999999,0.46099999999999997
