source_file,service,source_type,date,timestamp_local,hour,quarter_in_hour,quarter_hour,up_volume_mwh,up_price_eur_mwh,down_volume_mwh,down_price_eur_mwh,up_revenue_eur,down_revenue_eur,total_energy_revenue_eur,net_volume_mwh,gross_volume_mwh
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 00:00:00,1,1,1,0.12,191.0867,3.326,-0.4908,22.930404,-1.6324008,21.2980032,-3.206,3.446
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 00:15:00,1,2,2,0.0,0.0,4.504,-0.4922,0.0,-2.2168688,-2.2168688,-4.504,4.504
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 00:30:00,1,3,3,0.0,0.0,3.788,4.2351,0.0,16.0425588,16.0425588,-3.788,3.788
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 00:45:00,1,4,4,0.0,0.0,4.271,1.5079,0.0,6.4402409,6.4402409,-4.271,4.271
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 01:00:00,2,1,5,0.003,120.3667,1.43,11.2343,0.3611001,16.065049,16.4261491,-1.427,1.4329999999999998
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 01:15:00,2,2,6,0.0,0.0,4.92,-11.844,0.0,-58.272479999999995,-58.272479999999995,-4.92,4.92
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 01:30:00,2,3,7,0.0,0.0,9.508,-18.2441,0.0,-173.46490279999998,-173.46490279999998,-9.508,9.508
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 01:45:00,2,4,8,0.0,0.0,19.751,-60.1139,0.0,-1187.3096389,-1187.3096389,-19.751,19.751
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 02:00:00,3,1,9,0.0,0.0,11.739,-52.7734,0.0,-619.5069426000001,-619.5069426000001,-11.739,11.739
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 02:15:00,3,2,10,0.002,93.9,12.61,-83.936,0.18780000000000002,-1058.43296,-1058.2451600000002,-12.607999999999999,12.612
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 02:30:00,3,3,11,0.008,117.975,2.56,-3.7578,0.9438,-9.619968,-8.676168,-2.552,2.568
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 02:45:00,3,4,12,0.004,102.475,2.992,-13.9446,0.4099,-41.7222432,-41.3123432,-2.988,2.996
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 03:00:00,4,1,13,0.914,130.5879,0.928,6.7992,119.3573406,6.3096576,125.6669982,-0.014000000000000012,1.842
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 03:15:00,4,2,14,0.029,133.2379,0.075,10.0,3.8638991000000003,0.75,4.6138991,-0.046,0.104
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 03:30:00,4,3,15,0.043,143.614,0.001,7.8,6.175402,0.0078,6.183202,0.041999999999999996,0.044
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 03:45:00,4,4,16,0.003,119.0,0.601,7.0193,0.357,4.2185993,4.5755993,-0.598,0.604
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 04:00:00,5,1,17,0.548,133.9555,1.044,8.9754,73.40761400000001,9.370317600000002,82.77793160000002,-0.496,1.592
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 04:15:00,5,2,18,5.175,140.9583,0.001,8.9,729.4592025000001,0.0089,729.4681025000001,5.1739999999999995,5.176
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 04:30:00,5,3,19,8.827,138.5911,0.0,0.0,1223.3436397,0.0,1223.3436397,8.827,8.827
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 04:45:00,5,4,20,7.084,144.5499,0.028,9.9929,1023.9914916,0.2798012,1024.2712928,7.056,7.111999999999999
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 05:00:00,6,1,21,0.025,100.54,12.237,-25.7782,2.5135000000000005,-315.4478334,-312.93433339999996,-12.212,12.262
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 05:15:00,6,2,22,0.016,107.7625,9.991,-17.0897,1.7242000000000002,-170.7431927,-169.0189927,-9.975,10.007
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 05:30:00,6,3,23,0.12,118.1067,0.154,8.7929,14.172804,1.3541066,15.526910599999999,-0.034,0.274
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 05:45:00,6,4,24,0.144,108.916,0.426,9.9608,15.683903999999998,4.2433008,19.9272048,-0.28200000000000003,0.57
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 06:00:00,7,1,25,1.459,152.3199,1.549,32.7699,222.2347341,50.7605751,272.9953092,-0.08999999999999986,3.008
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 06:15:00,7,2,26,4.104,154.909,0.029,37.7103,635.746536,1.0935987,636.8401347,4.075,4.133
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 06:30:00,7,3,27,13.8,197.6448,0.0,0.0,2727.4982400000004,0.0,2727.4982400000004,13.8,13.8
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 06:45:00,7,4,28,18.21,283.9547,0.0,0.0,5170.815087,0.0,5170.815087,18.21,18.21
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 07:00:00,8,1,29,12.65,182.7148,0.0,0.0,2311.34222,0.0,2311.34222,12.65,12.65
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 07:15:00,8,2,30,8.898,166.3725,0.0,0.0,1480.382505,0.0,1480.382505,8.898,8.898
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 07:30:00,8,3,31,5.207,163.8589,0.043,37.0,853.2132923,1.591,854.8042923,5.164,5.25
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 07:45:00,8,4,32,11.658,175.9499,0.014,36.2643,2051.2239342000003,0.5077002,2051.7316344,11.644,11.671999999999999
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 08:00:00,9,1,33,2.995,155.4614,0.065,37.5369,465.606893,2.4398985000000004,468.04679150000004,2.93,3.06
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 08:15:00,9,2,34,4.732,159.9007,0.007,36.4143,756.6501124,0.25490009999999996,756.9050125,4.7250000000000005,4.739
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 08:30:00,9,3,35,10.167,168.3634,0.001,49.3,1711.7506878000002,0.0493,1711.7999878,10.166,10.168
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 08:45:00,9,4,36,0.905,117.1748,0.024,50.925,106.04319400000001,1.2222,107.26539400000001,0.881,0.929
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 09:00:00,10,1,37,2.658,156.9212,0.015,41.32,417.0965496,0.6198,417.7163496,2.643,2.673
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 09:15:00,10,2,38,0.477,92.8841,0.0,0.0,44.3057157,0.0,44.3057157,0.477,0.477
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 09:30:00,10,3,39,0.15,89.4667,0.021,37.3905,13.420005,0.7852005000000001,14.2052055,0.129,0.17099999999999999
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 09:45:00,10,4,40,0.0,0.0,2.615,16.3294,0.0,42.701381000000005,42.701381000000005,-2.615,2.615
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 10:00:00,11,1,41,3.233,162.9467,2.133,42.3478,526.8066811,90.3278574,617.1345385,1.1,5.366
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 10:15:00,11,2,42,2.356,146.4,0.423,-68.0785,344.9184,-28.7972055,316.1211945,1.9329999999999998,2.779
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 10:30:00,11,3,43,0.014,123.3429,0.394,35.581,1.7268006,14.018914000000002,15.745714600000003,-0.38,0.40800000000000003
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 10:45:00,11,4,44,1.352,141.5389,0.122,37.3115,191.36059280000003,4.552003,195.91259580000005,1.23,1.4740000000000002
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 11:00:00,12,1,45,10.211,165.7586,0.001,9.2,1692.5610646,0.0092,1692.5702646,10.21,10.212
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 11:15:00,12,2,46,7.402,161.5026,0.023,32.3391,1195.4422452000001,0.7437993,1196.1860445000002,7.3790000000000004,7.425
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 11:30:00,12,3,47,0.053,132.4113,0.061,29.6033,7.017798900000001,1.8058013,8.823600200000001,-0.008,0.11399999999999999
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 11:45:00,12,4,48,1.193,136.8662,0.047,31.5085,163.2813766,1.4808995,164.76227609999998,1.1460000000000001,1.24
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 12:00:00,13,1,49,3.469,142.1214,0.108,41.8556,493.01913659999997,4.5204048000000006,497.53954139999996,3.3609999999999998,3.577
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 12:15:00,13,2,50,1.874,140.7291,0.153,36.6595,263.7263334,5.6089035,269.3352369,1.721,2.027
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 12:30:00,13,3,51,0.168,126.4804,0.277,35.5336,21.248707200000002,9.842807200000001,31.0915144,-0.10900000000000001,0.44500000000000006
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 12:45:00,13,4,52,0.328,133.0159,0.335,36.8072,43.6292152,12.330412,55.9596272,-0.007000000000000006,0.663
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 13:00:00,14,1,53,3.097,152.9602,0.322,36.6866,473.71773939999997,11.8130852,485.53082459999996,2.775,3.419
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 13:15:00,14,2,54,5.254,150.8423,0.006,35.6333,792.5254441999999,0.21379979999999998,792.7392439999999,5.247999999999999,5.26
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 13:30:00,14,3,55,0.287,129.4645,0.205,34.6839,37.156311499999994,7.1101995,44.266510999999994,0.08199999999999999,0.492
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 13:45:00,14,4,56,0.045,118.1178,0.34,37.0115,5.315301,12.58391,17.899211,-0.29500000000000004,0.385
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 14:00:00,15,1,57,0.146,111.6171,1.003,32.1773,16.2960966,32.2738319,48.569928499999996,-0.8569999999999999,1.1489999999999998
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 14:15:00,15,2,58,0.164,134.3726,0.122,36.5443,22.037106400000003,4.4584046,26.495511,0.04200000000000001,0.28600000000000003
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 14:30:00,15,3,59,0.201,135.8209,0.17,35.8047,27.3000009,6.086799,33.3867999,0.031,0.371
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 14:45:00,15,4,60,0.61,136.6566,0.29,37.5634,83.360526,10.893386,94.25391199999999,0.32,0.8999999999999999
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 15:00:00,16,1,61,0.803,135.9841,0.79,36.9277,109.19523230000001,29.172883000000002,138.36811530000003,0.013000000000000012,1.593
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 15:15:00,16,2,62,2.88,157.3216,0.006,6.2833,453.08620799999994,0.0376998,453.1239077999999,2.874,2.8859999999999997
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 15:30:00,16,3,63,7.465,171.8943,0.037,34.8378,1283.1909495,1.2889986,1284.4799481,7.428,7.502
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 15:45:00,16,4,64,3.334,154.0795,0.021,31.7667,513.701053,0.6671007,514.3681537,3.313,3.355
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 16:00:00,17,1,65,0.474,128.2074,0.144,40.3667,60.7703076,5.812804799999999,66.5831124,0.32999999999999996,0.618
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 16:15:00,17,2,66,1.882,150.3386,0.0,0.0,282.9372452,0.0,282.9372452,1.882,1.882
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 16:30:00,17,3,67,6.069,174.249,0.004,34.95,1057.517181,0.1398,1057.6569809999999,6.065,6.0729999999999995
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 16:45:00,17,4,68,11.089,167.3016,0.0,0.0,1855.2074424000002,0.0,1855.2074424000002,11.089,11.089
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 17:00:00,18,1,69,3.636,161.9551,0.047,42.234,588.8687436,1.984998,590.8537416,3.589,3.6830000000000003
01_seps_damas_regulacna_elektrina_2025_01_03.xlsx,aFRR,Generation,2025-01-10,2025-01-10 17:15:00,18,2,70,0.24,151.5004,0.312,36.4862,36.360096,11.3836944,47.743790399999995,-0.07200000000000001,0.552
