source_file,service,source_type,date,timestamp_local,hour,quarter_in_hour,quarter_hour,up_volume_mwh,up_price_eur_mwh,down_volume_mwh,down_price_eur_mwh,up_revenue_eur,down_revenue_eur,total_energy_revenue_eur,net_volume_mwh,gross_volume_mwh
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 00:00:00,1,1,1,1.185,123.0826,0.151,-49.0967,145.852881,-7.413601699999999,138.4392793,1.034,1.336
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 00:15:00,1,2,2,2.26,129.953,0.049,7.1776,293.69378,0.3517024,294.0454824,2.211,2.3089999999999997
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 00:30:00,1,3,3,4.495,134.7386,0.011,9.8,605.650007,0.1078,605.757807,4.484,4.506
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 00:45:00,1,4,4,1.332,114.3077,0.182,5.4654,152.2578564,0.9947027999999999,153.2525592,1.1500000000000001,1.514
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 01:00:00,2,1,5,0.531,112.8051,0.234,8.1538,59.8995081,1.9079892000000003,61.8074973,0.29700000000000004,0.765
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 01:15:00,2,2,6,1.326,109.122,0.539,8.1861,144.695772,4.4123079,149.1080799,0.787,1.8650000000000002
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 01:30:00,2,3,7,7.576,137.7348,0.053,9.917,1043.4788448,0.525601,1044.0044458,7.523,7.629
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 01:45:00,2,4,8,9.141,136.9897,0.081,5.5222,1252.2228477,0.4472982,1252.6701459,9.06,9.222
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 02:00:00,3,1,9,1.026,114.1628,0.017,10.0353,117.13103280000001,0.1706001,117.30163290000002,1.0090000000000001,1.043
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 02:15:00,3,2,10,0.053,77.2679,0.254,9.9803,4.0951987,2.5349962,6.6301949,-0.201,0.307
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 02:30:00,3,3,11,1.998,125.4438,0.004,10.55,250.6367124,0.0422,250.6789124,1.994,2.002
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 02:45:00,3,4,12,5.271,132.8977,0.163,5.5018,700.5037766999999,0.8967934000000001,701.4005700999999,5.108,5.434
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 03:00:00,4,1,13,0.129,113.4178,0.147,9.9714,14.6308962,1.4657957999999998,16.096692,-0.017999999999999988,0.276
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 03:15:00,4,2,14,7.4,136.4625,0.048,8.7396,1009.8225000000001,0.41950079999999995,1010.2420008000001,7.352,7.448
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 03:30:00,4,3,15,4.656,128.5018,0.062,6.8194,598.3043808,0.4228028,598.7271836,4.593999999999999,4.718
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 03:45:00,4,4,16,6.808,139.436,0.058,8.0172,949.280288,0.46499760000000007,949.7452856,6.75,6.866
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 04:00:00,5,1,17,19.362,176.5356,0.007,-9.7286,3418.0822871999994,-0.0681002,3418.0141869999993,19.354999999999997,19.369
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 04:15:00,5,2,18,9.896,131.8312,0.047,8.9,1304.6015552000001,0.4183,1305.0198552000002,9.849,9.943000000000001
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 04:30:00,5,3,19,0.473,98.7239,0.05,10.034,46.696404699999995,0.5017,47.198104699999995,0.423,0.523
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 04:45:00,5,4,20,2.668,131.7861,0.082,5.0683,351.60531480000003,0.4156006,352.02091540000004,2.5860000000000003,2.75
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 05:00:00,6,1,21,0.003,88.7333,0.469,9.936,0.2661999,4.659984,4.9261839,-0.46599999999999997,0.472
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 05:15:00,6,2,22,0.002,103.9,0.214,10.0089,0.2078,2.1419046,2.3497046000000004,-0.212,0.216
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 05:30:00,6,3,23,0.009,90.2667,0.341,9.961,0.8124003,3.396701,4.2091013,-0.332,0.35000000000000003
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 05:45:00,6,4,24,0.91,117.3126,0.184,9.4717,106.75446600000001,1.7427928,108.49725880000001,0.726,1.094
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 06:00:00,7,1,25,0.068,128.1618,0.172,6.9326,8.715002400000001,1.1924072,9.907409600000001,-0.10399999999999998,0.24
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-05-16,2026-05-16 06:15:00,7,2,26,0.001,85.0,0.526,9.9973,0.085,5.2585798,5.3435798,-0.525,0.527
