source_file,service,source_type,date,timestamp_local,hour,quarter_in_hour,quarter_hour,up_volume_mwh,up_price_eur_mwh,down_volume_mwh,down_price_eur_mwh,up_revenue_eur,down_revenue_eur,total_energy_revenue_eur,net_volume_mwh,gross_volume_mwh
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 00:00:00,1,1,1,1.517,94.9569,0.0,0.014,144.0496173,0.0,144.0496173,1.517,1.517
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 00:15:00,1,2,2,3.675,102.7788,0.0,0.001,377.71209,0.0,377.71209,3.675,3.675
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 00:30:00,1,3,3,3.445,97.1503,0.0,0.004,334.68278349999997,0.0,334.68278349999997,3.445,3.445
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 00:45:00,1,4,4,0.622,61.122,0.0,0.0,38.017884,0.0,38.017884,0.622,0.622
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 01:00:00,2,1,5,2.988,99.8031,0.0,0.001,298.2116628,0.0,298.2116628,2.988,2.988
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 01:15:00,2,2,6,0.94,90.2544,0.0,0.007,84.839136,0.0,84.839136,0.94,0.94
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 01:30:00,2,3,7,0.287,77.438,0.0,0.004,22.224705999999998,0.0,22.224705999999998,0.287,0.287
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 01:45:00,2,4,8,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 02:00:00,3,1,9,0.549,89.9909,0.0,0.001,49.4050041,0.0,49.4050041,0.549,0.549
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 02:15:00,3,2,10,0.404,90.0248,0.0,0.0,36.3700192,0.0,36.3700192,0.404,0.404
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 02:30:00,3,3,11,0.35,90.0,0.0,0.0,31.499999999999996,0.0,31.499999999999996,0.35,0.35
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 02:45:00,3,4,12,0.27,91.3652,0.0,0.0,24.668604000000002,0.0,24.668604000000002,0.27,0.27
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 03:00:00,4,1,13,0.506,60.6785,0.0,0.012,30.703321,0.0,30.703321,0.506,0.506
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 03:15:00,4,2,14,0.45,60.0,0.0,0.0,27.0,0.0,27.0,0.45,0.45
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 03:30:00,4,3,15,0.45,57.5109,0.0,0.0,25.879905,0.0,25.879905,0.45,0.45
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 03:45:00,4,4,16,0.451,51.2353,0.0,0.0,23.107120300000002,0.0,23.107120300000002,0.451,0.451
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 04:00:00,5,1,17,0.048,50.9313,0.0,0.003,2.4447024,0.0,2.4447024,0.048,0.048
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 04:15:00,5,2,18,0.325,59.8523,0.0,0.0,19.4519975,0.0,19.4519975,0.325,0.325
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 04:30:00,5,3,19,0.015,59.6667,0.0,0.055,0.8950005,0.0,0.8950005,0.015,0.015
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 04:45:00,5,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 05:00:00,6,1,21,0.001,349.4,0.0,0.091,0.3494,0.0,0.3494,0.001,0.001
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 05:15:00,6,2,22,0.152,69.7059,0.0,0.0,10.5952968,0.0,10.5952968,0.152,0.152
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 05:30:00,6,3,23,0.378,55.5474,0.0,0.0,20.996917200000002,0.0,20.996917200000002,0.378,0.378
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 05:45:00,6,4,24,0.994,66.1329,0.0,0.0,65.73610260000001,0.0,65.73610260000001,0.994,0.994
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 06:00:00,7,1,25,0.208,65.5923,0.0,0.25,13.643198399999998,0.0,13.643198399999998,0.208,0.208
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 06:15:00,7,2,26,0.471,70.0335,0.0,0.0,32.9857785,0.0,32.9857785,0.471,0.471
06_seps_damas_regulacna_elektrina_2025_11_12.xlsx,aFRR,Generation,2025-12-24,2025-12-24 06:30:00,7,3,27,0.154,89.261,0.0,0.0,13.746194,0.0,13.746194,0.154,0.154
