source_file,service,source_type,date,timestamp_local,hour,quarter_in_hour,quarter_hour,up_volume_mwh,up_price_eur_mwh,down_volume_mwh,down_price_eur_mwh,up_revenue_eur,down_revenue_eur,total_energy_revenue_eur,net_volume_mwh,gross_volume_mwh
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-17,2025-04-17 00:00:00,1,1,1,0.851,147.0007,0.117,10.141,125.0975957,1.1864970000000001,126.2840927,0.734,0.968
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-17,2025-04-17 00:15:00,1,2,2,0.147,138.549,0.146,9.9849,20.366703,1.4577954,21.8244984,0.0010000000000000009,0.293
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-17,2025-04-17 00:30:00,1,3,3,0.332,134.2855,0.095,10.0347,44.582786000000006,0.9532965000000001,45.536082500000006,0.23700000000000002,0.42700000000000005
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-17,2025-04-17 00:45:00,1,4,4,0.596,131.5678,0.08,9.9025,78.4144088,0.7922,79.2066088,0.516,0.6759999999999999
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-17,2025-04-17 01:00:00,2,1,5,0.119,137.3941,0.171,10.0456,16.349897900000002,1.7177976000000001,18.067695500000003,-0.05200000000000002,0.29000000000000004
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-17,2025-04-17 01:15:00,2,2,6,0.012,160.1,0.187,9.8989,1.9212,1.8510943,3.7722943,-0.175,0.199
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-17,2025-04-17 01:30:00,2,3,7,0.018,146.85,0.107,10.0308,2.6432999999999995,1.0732955999999998,3.7165955999999993,-0.089,0.125
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-17,2025-04-17 01:45:00,2,4,8,0.04,134.3325,0.076,9.9421,5.3733,0.7555995999999999,6.1288996000000004,-0.036,0.11599999999999999
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-17,2025-04-17 02:00:00,3,1,9,0.222,132.9932,0.101,10.1317,29.5244904,1.0233017000000002,30.547792100000002,0.121,0.323
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-17,2025-04-17 02:15:00,3,2,10,0.132,138.5356,0.06,9.9067,18.2866992,0.594402,18.8811012,0.07200000000000001,0.192
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-17,2025-04-17 02:30:00,3,3,11,0.142,138.6465,0.046,10.0,19.687803,0.45999999999999996,20.147803,0.09599999999999999,0.188
02_seps_damas_regulacna_elektrina_2025_03_05.xlsx,aFRR,Generation,2025-04-17,2025-04-17 02:45:00,3,4,12,0.041,144.0927,0.073,10.1082,5.9078007,0.7378986,6.6456993,-0.031999999999999994,0.11399999999999999
