source_file,service,source_type,date,timestamp_local,hour,quarter_in_hour,quarter_hour,up_volume_mwh,up_price_eur_mwh,down_volume_mwh,down_price_eur_mwh,up_revenue_eur,down_revenue_eur,total_energy_revenue_eur,net_volume_mwh,gross_volume_mwh
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-17,2026-03-17 00:00:00,1,1,1,17.417,188.8377,0.006,-45.15,3288.9862209000007,-0.2709,3288.7153209000007,17.411,17.423000000000002
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-17,2026-03-17 00:15:00,1,2,2,9.001,108.0556,0.062,49.9097,972.6084556,3.0944014,975.702857,8.939,9.062999999999999
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-17,2026-03-17 00:30:00,1,3,3,3.423,125.7912,0.078,50.2667,430.58327760000003,3.9208026,434.50408020000003,3.345,3.501
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-17,2026-03-17 00:45:00,1,4,4,9.278,139.7625,0.001,29.2,1296.716475,0.0292,1296.745675,9.277000000000001,9.279
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-17,2026-03-17 01:00:00,2,1,5,6.574,135.8988,0.0,0.0,893.3987112,0.0,893.3987112,6.574,6.574
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-17,2026-03-17 01:15:00,2,2,6,13.928,146.7921,0.0,0.0,2044.5203688000001,0.0,2044.5203688000001,13.928,13.928
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-17,2026-03-17 01:30:00,2,3,7,17.377,147.1827,0.007,51.5,2557.5937779,0.3605,2557.9542779,17.369999999999997,17.384
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-17,2026-03-17 01:45:00,2,4,8,2.005,108.3835,0.03,50.15,217.30891749999998,1.5045,218.81341749999999,1.9749999999999999,2.0349999999999997
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-17,2026-03-17 02:00:00,3,1,9,11.036,141.1537,0.0,0.0,1557.7722331999998,0.0,1557.7722331999998,11.036,11.036
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-17,2026-03-17 02:15:00,3,2,10,23.935,182.3398,0.0,0.0,4364.303113,0.0,4364.303113,23.935,23.935
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-17,2026-03-17 02:30:00,3,3,11,15.08,142.3363,0.0,0.0,2146.431404,0.0,2146.431404,15.08,15.08
08_seps_damas_regulacna_elektrina_2026_3_4_5.xlsx,aFRR,Generation,2026-03-17,2026-03-17 02:45:00,3,4,12,9.329,140.6374,0.0,0.0,1312.0063046000002,0.0,1312.0063046000002,9.329,9.329
