source_file,service,source_type,date,timestamp_local,hour,quarter_in_hour,quarter_hour,up_volume_mwh,up_price_eur_mwh,down_volume_mwh,down_price_eur_mwh,up_revenue_eur,down_revenue_eur,total_energy_revenue_eur,net_volume_mwh,gross_volume_mwh
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 00:00:00,1,1,1,0.027,74.9519,0.146,8.4699,2.0237013,1.2366054,3.2603067,-0.119,0.173
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 00:15:00,1,2,2,2.171,117.1633,0.048,8.5646,254.36152429999999,0.41110080000000004,254.7726251,2.1229999999999998,2.219
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 00:30:00,1,3,3,4.312,115.2426,0.027,9.8778,496.92609120000003,0.2667006,497.1927918,4.285,4.339
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 00:45:00,1,4,4,0.348,92.6118,0.322,0.0,32.2289064,0.0,32.2289064,0.025999999999999968,0.6699999999999999
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 01:00:00,2,1,5,3.463,117.6315,0.019,0.0,407.3578845,0.0,407.3578845,3.444,3.482
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 01:15:00,2,2,6,2.011,106.2441,0.077,0.0,213.6568851,0.0,213.6568851,1.9340000000000002,2.088
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 01:30:00,2,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 01:45:00,2,4,8,1.407,95.265,0.014,0.0,134.037855,0.0,134.037855,1.393,1.421
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 02:00:00,3,1,9,0.235,76.7851,0.016,10.9,18.0444985,0.1744,18.218898499999998,0.21899999999999997,0.251
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 02:15:00,3,2,10,4.567,113.2938,0.008,-5.075,517.4127846,-0.040600000000000004,517.3721846,4.559,4.575
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 02:30:00,3,3,11,6.728,119.9376,0.003,11.8667,806.9401728,0.0356001,806.9757729,6.725,6.731
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 02:45:00,3,4,12,1.506,91.5956,0.137,5.3766,137.94297360000002,0.7365942000000001,138.67956780000003,1.369,1.643
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 03:00:00,4,1,13,0.114,79.5588,0.18,9.92,9.069703200000001,1.7855999999999999,10.855303200000002,-0.06599999999999999,0.294
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 03:15:00,4,2,14,0.107,101.9495,0.085,8.6412,10.9085965,0.734502,11.6430985,0.021999999999999992,0.192
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 03:30:00,4,3,15,0.206,97.2801,0.111,8.6441,20.0397006,0.9594951,20.9991957,0.09499999999999999,0.317
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 03:45:00,4,4,16,0.407,84.4926,0.002,28.4,34.3884882,0.056799999999999996,34.4452882,0.40499999999999997,0.409
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 04:00:00,5,1,17,0.366,67.7943,0.109,8.7358,24.8127138,0.9522021999999999,25.764916,0.257,0.475
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 04:15:00,5,2,18,0.271,90.0192,0.067,10.7716,24.3952032,0.7216972,25.116900400000002,0.20400000000000001,0.338
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 04:30:00,5,3,19,0.257,83.3852,0.109,10.4431,21.4299964,1.1382979,22.5682943,0.14800000000000002,0.366
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 04:45:00,5,4,20,0.337,19.9674,0.022,11.6182,6.729013800000001,0.2556004,6.9846142,0.315,0.35900000000000004
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 05:00:00,6,1,21,1.575,83.9962,0.056,0.55,132.294015,0.030800000000000004,132.324815,1.519,1.631
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 05:15:00,6,2,22,2.447,98.2916,0.0,0.0,240.5195452,0.0,240.5195452,2.447,2.447
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 05:30:00,6,3,23,6.697,131.0221,0.0,0.0,877.4550037,0.0,877.4550037,6.697,6.697
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 05:45:00,6,4,24,5.297,113.473,0.0,0.0,601.066481,0.0,601.066481,5.297,5.297
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 06:00:00,7,1,25,1.16,100.6675,0.037,10.2108,116.7743,0.3777996,117.1520996,1.123,1.1969999999999998
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 06:15:00,7,2,26,11.31,176.0934,0.0,0.0,1991.6163540000002,0.0,1991.6163540000002,11.31,11.31
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 06:30:00,7,3,27,21.89,145.6214,0.0,0.0,3187.652446,0.0,3187.652446,21.89,21.89
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 06:45:00,7,4,28,14.19,142.3668,0.0,0.0,2020.184892,0.0,2020.184892,14.19,14.19
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 07:00:00,8,1,29,11.984,137.6594,0.0,0.0,1649.7102496,0.0,1649.7102496,11.984,11.984
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 07:15:00,8,2,30,3.179,110.7798,0.017,11.0412,352.16898419999995,0.18770040000000002,352.35668459999994,3.162,3.1959999999999997
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 07:30:00,8,3,31,2.743,100.8991,0.019,10.9947,276.7662313,0.20889929999999998,276.9751306,2.7239999999999998,2.762
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 07:45:00,8,4,32,2.356,90.2508,0.001,22.7,212.6308848,0.0227,212.65358479999998,2.355,2.3569999999999998
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 08:00:00,9,1,33,0.715,97.9469,0.353,9.2822,70.0320335,3.2766165999999997,73.3086501,0.362,1.068
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 08:15:00,9,2,34,0.0,0.0,5.154,-21.7255,0.0,-111.973227,-111.973227,-5.154,5.154
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 08:30:00,9,3,35,0.013,109.4,7.67,-9.8756,1.4222,-75.745852,-74.323652,-7.657,7.683
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 08:45:00,9,4,36,0.028,96.5071,0.302,0.9079,2.7021987999999997,0.2741858,2.9763846,-0.27399999999999997,0.33
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 09:00:00,10,1,37,0.89,92.6006,0.022,10.1773,82.414534,0.2239006,82.6384346,0.868,0.912
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 09:15:00,10,2,38,0.121,97.6959,0.965,-9.4857,11.821203899999999,-9.1537005,2.6675033999999993,-0.844,1.0859999999999999
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 09:30:00,10,3,39,0.02,97.54,3.307,-16.0369,1.9508,-53.034028299999996,-51.083228299999995,-3.287,3.327
05_seps_damas_regulacna_elektrina_2025_09_11.xlsx,aFRR,Generation,2025-10-19,2025-10-19 09:45:00,10,4,40,0.0,0.0,21.726,-109.1114,0.0,-2370.5542764,-2370.5542764,-21.726,21.726
