source_file,service,source_type,date,timestamp_local,hour,quarter_in_hour,quarter_hour,up_volume_mwh,up_price_eur_mwh,down_volume_mwh,down_price_eur_mwh,up_revenue_eur,down_revenue_eur,total_energy_revenue_eur,net_volume_mwh,gross_volume_mwh
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 00:00:00,1,1,1,1.9,97.1989,0.075,37.1067,184.67790999999997,2.7830025,187.46091249999998,1.825,1.9749999999999999
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 00:15:00,1,2,2,2.861,103.4789,0.038,40.6184,296.05313290000004,1.5434992,297.5966321,2.8230000000000004,2.899
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 00:30:00,1,3,3,2.452,109.4071,0.0,0.0,268.2662092,0.0,268.2662092,2.452,2.452
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 00:45:00,1,4,4,3.483,117.5101,0.21,40.5324,409.2876783,8.511804,417.79948229999997,3.273,3.693
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 01:00:00,2,1,5,2.468,104.0243,0.01,42.08,256.73197239999996,0.4208,257.15277239999995,2.458,2.4779999999999998
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 01:15:00,2,2,6,0.558,99.9192,0.001,58.5,55.75491360000001,0.0585,55.81341360000001,0.557,0.559
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 01:30:00,2,3,7,0.202,100.4386,0.311,40.5,20.2885972,12.5955,32.8840972,-0.10899999999999999,0.513
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 01:45:00,2,4,8,0.134,100.7373,0.205,40.4176,13.498798200000001,8.285608,21.7844062,-0.07099999999999998,0.33899999999999997
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 02:00:00,3,1,9,0.584,100.0745,0.303,40.0406,58.443507999999994,12.132301799999999,70.57580979999999,0.28099999999999997,0.887
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 02:15:00,3,2,10,0.262,99.8729,0.013,39.6385,26.1666998,0.5153004999999999,26.6820003,0.249,0.275
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 02:30:00,3,3,11,0.078,100.4705,0.058,40.4621,7.836699,2.3468018,10.183500800000001,0.019999999999999997,0.136
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 02:45:00,3,4,12,0.235,99.9055,0.012,28.975,23.4777925,0.3477,23.8254925,0.22299999999999998,0.247
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 03:00:00,4,1,13,0.383,100.0073,0.175,38.976,38.3027959,6.820799999999999,45.1235959,0.20800000000000002,0.558
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 03:15:00,4,2,14,0.842,96.5216,0.094,40.6436,81.2711872,3.8204984,85.0916856,0.748,0.9359999999999999
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 03:30:00,4,3,15,0.129,94.9589,0.38,40.5237,12.2496981,15.399006,27.6487041,-0.251,0.509
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 03:45:00,4,4,16,0.16,75.0913,0.015,41.7,12.014608,0.6255000000000001,12.640108000000001,0.14500000000000002,0.175
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 04:00:00,5,1,17,3.204,108.2267,0.057,27.2123,346.7583468,1.5511011,348.3094479,3.1470000000000002,3.261
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 04:15:00,5,2,18,1.719,90.4207,0.169,40.6,155.4331833,6.861400000000001,162.2945833,1.55,1.8880000000000001
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 04:30:00,5,3,19,0.991,74.4592,0.053,40.5208,73.78906719999999,2.1476024,75.93666959999999,0.938,1.044
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 04:45:00,5,4,20,2.184,78.6517,0.028,40.2607,171.77531280000002,1.1272996,172.9026124,2.156,2.212
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 05:00:00,6,1,21,3.03,123.0306,0.21,40.581,372.782718,8.52201,381.304728,2.82,3.2399999999999998
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 05:15:00,6,2,22,1.068,10.2623,0.135,40.4474,10.9601364,5.460399000000001,16.4205354,0.933,1.203
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 05:30:00,6,3,23,0.508,73.4551,0.402,40.4779,37.3151908,16.2721158,53.587306600000005,0.10599999999999998,0.91
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 05:45:00,6,4,24,1.754,99.5552,0.012,20.5583,174.61982079999999,0.2466996,174.86652039999998,1.742,1.766
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 06:00:00,7,1,25,2.056,137.9193,0.165,38.037,283.5620808,6.276105,289.83818579999996,1.891,2.221
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 06:15:00,7,2,26,0.953,98.6884,0.374,40.5481,94.0500452,15.1649894,109.2150346,0.579,1.327
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 06:30:00,7,3,27,1.025,124.1946,0.051,40.4118,127.29946499999998,2.0610017999999997,129.36046679999998,0.9739999999999999,1.0759999999999998
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 06:45:00,7,4,28,3.146,116.1604,0.007,42.7286,365.44061839999995,0.2991002,365.73971859999995,3.139,3.153
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 07:00:00,8,1,29,1.942,117.4697,0.137,40.2161,228.1261574,5.5096057,233.63576310000002,1.805,2.0789999999999997
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 07:15:00,8,2,30,4.007,137.952,0.0,0.0,552.7736639999999,0.0,552.7736639999999,4.007,4.007
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 07:30:00,8,3,31,3.607,125.528,0.0,0.0,452.77949600000005,0.0,452.77949600000005,3.607,3.607
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 07:45:00,8,4,32,3.508,117.419,0.059,40.3661,411.905852,2.3815999,414.2874519,3.449,3.567
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 08:00:00,9,1,33,0.953,112.8316,0.278,40.496,107.5285148,11.257888000000001,118.78640279999999,0.6749999999999999,1.2309999999999999
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 08:15:00,9,2,34,3.263,121.4504,0.0,0.0,396.2926552,0.0,396.2926552,3.263,3.263
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 08:30:00,9,3,35,2.89,114.698,0.003,40.5,331.47722,0.1215,331.59872,2.887,2.8930000000000002
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 08:45:00,9,4,36,2.603,121.1742,0.078,39.9051,315.41644260000004,3.1125977999999996,318.52904040000004,2.5250000000000004,2.681
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 09:00:00,10,1,37,0.122,100.177,0.745,40.5015,12.221594000000001,30.1736175,42.3952115,-0.623,0.867
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 09:15:00,10,2,38,1.883,124.4642,0.006,42.0,234.3660886,0.252,234.61808860000002,1.877,1.889
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 09:30:00,10,3,39,2.323,120.2143,0.02,39.6,279.25781889999996,0.792,280.04981889999993,2.303,2.343
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 09:45:00,10,4,40,2.958,106.2499,0.001,34.6,314.2872042,0.0346,314.32180420000003,2.9570000000000003,2.959
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 10:00:00,11,1,41,3.051,102.9594,0.015,38.9067,314.1291294,0.5836005,314.7127299,3.036,3.0660000000000003
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 10:15:00,11,2,42,2.102,102.1963,0.111,40.5667,214.81662259999996,4.5029037,219.31952629999995,1.9909999999999999,2.213
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 10:30:00,11,3,43,4.172,137.2988,0.0,0.0,572.8105936,0.0,572.8105936,4.172,4.172
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 10:45:00,11,4,44,3.288,125.5264,0.092,39.9772,412.73080319999997,3.6779024000000002,416.40870559999996,3.1959999999999997,3.38
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 11:00:00,12,1,45,0.018,115.2722,11.53,21.2611,2.0748995999999997,245.140483,247.2153826,-11.511999999999999,11.548
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 11:15:00,12,2,46,0.0,0.0,10.436,25.0164,0.0,261.0711504,261.0711504,-10.436,10.436
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 11:30:00,12,3,47,0.0,0.0,8.609,33.6901,0.0,290.03807090000004,290.03807090000004,-8.609,8.609
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 11:45:00,12,4,48,0.0,0.0,15.249,11.2914,0.0,172.1825586,172.1825586,-15.249,15.249
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 12:00:00,13,1,49,0.085,91.4859,3.798,24.8753,7.776301500000001,94.4763894,102.2526909,-3.713,3.883
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 12:15:00,13,2,50,0.576,53.3569,0.028,40.3393,30.7335744,1.1295004,31.8630748,0.5479999999999999,0.604
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-04,2026-02-04 12:30:00,13,3,51,0.798,68.6706,0.008,39.375,54.799138799999994,0.315,55.11413879999999,0.79,0.806
