source_file,service,source_type,date,timestamp_local,hour,quarter_in_hour,quarter_hour,up_volume_mwh,up_price_eur_mwh,down_volume_mwh,down_price_eur_mwh,up_revenue_eur,down_revenue_eur,total_energy_revenue_eur,net_volume_mwh,gross_volume_mwh
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-20,2026-02-20 00:00:00,1,1,1,0.694,92.7991,0.079,36.3658,64.40257539999999,2.8728982,67.27547359999998,0.615,0.7729999999999999
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-20,2026-02-20 00:15:00,1,2,2,1.022,87.5041,0.006,42.3,89.4291902,0.25379999999999997,89.68299019999999,1.016,1.028
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-20,2026-02-20 00:30:00,1,3,3,0.756,80.8897,0.089,37.0528,61.152613200000005,3.2976992,64.4503124,0.667,0.845
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-20,2026-02-20 00:45:00,1,4,4,0.236,62.086,0.028,38.1929,14.652296,1.0694012000000002,15.7216972,0.208,0.264
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-20,2026-02-20 01:00:00,2,1,5,6.277,133.3874,0.002,46.65,837.2727098000001,0.0933,837.3660098000001,6.275,6.279
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-20,2026-02-20 01:15:00,2,2,6,8.888,128.3244,0.0,0.0,1140.5472671999999,0.0,1140.5472671999999,8.888,8.888
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-20,2026-02-20 01:30:00,2,3,7,3.399,99.8868,0.061,37.159,339.51523319999995,2.266699,341.78193219999997,3.338,3.46
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-20,2026-02-20 01:45:00,2,4,8,3.57,99.3733,0.128,36.3781,354.762681,4.6563968000000004,359.41907779999997,3.4419999999999997,3.698
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-20,2026-02-20 02:00:00,3,1,9,3.127,92.627,0.047,32.9021,289.64462899999995,1.5463987,291.19102769999995,3.0799999999999996,3.174
07_seps_damas_regulacna_elektrina_2026_1_2.xlsx,aFRR,Generation,2026-02-20,2026-02-20 02:15:00,3,2,10,0.296,81.2297,0.023,35.8435,24.043991199999997,0.8244005,24.868391699999997,0.27299999999999996,0.319
