dataset,timeseries_index,timestamp_utc,period.resolution,period.timeInterval.end,period.timeInterval.start,point.activation_Price.amount,point.imbalance_Price.category,point.position,ts.businessType,ts.currency_Unit.name,ts.curveType,ts.flowDirection.direction,ts.mRID,ts.mktPSRType.psrType,ts.price_Measure_Unit.name,ts.standard_MarketProduct.marketProductType
activated_balancing_prices,1,2026-02-26T02:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,51.9864,A06,11,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T02:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,63.642,A06,12,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T03:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,65.9333,A06,13,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T03:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,50,A06,14,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T03:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,58.2,A06,15,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T03:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,50.1217,A06,16,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T04:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,50.3358,A06,17,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T04:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,49.9433,A06,18,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T04:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,76.5654,A06,19,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T04:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,72.1057,A06,20,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T05:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,96.3023,A06,21,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T05:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,72.6261,A06,22,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T05:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,121.9293,A06,23,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T05:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,100.7741,A06,24,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T06:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,100.157,A06,25,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T06:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,91.7055,A06,26,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T06:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,99.8773,A06,27,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T06:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,92.6,A06,28,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T07:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,98.086,A06,29,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T07:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,97.78,A06,30,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T07:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,0,A06,31,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T07:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,0,A06,32,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T08:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,109.1085,A06,33,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T08:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,98.89,A06,34,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T08:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,0,A06,35,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T08:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,0,A06,36,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T09:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,108.9548,A06,37,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T09:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,0,A06,38,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T09:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,0,A06,39,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T09:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,0,A06,40,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T10:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,0,A06,41,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T10:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,0,A06,42,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T10:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,0,A06,43,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T10:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,0,A06,44,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T11:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,0,A06,45,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T11:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,0,A06,46,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T11:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,0,A06,47,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T11:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,236.1,A06,48,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T12:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,0,A06,49,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T12:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,102.33,A06,50,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T12:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,0,A06,51,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T12:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,114,A06,52,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T13:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,106.95,A06,53,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T13:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,292.05,A06,54,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T13:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,80.857,A06,55,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T13:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,49.4998,A06,56,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T14:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,62.7357,A06,57,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T14:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,59.3699,A06,58,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T14:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,110.2119,A06,59,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T14:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,67.5114,A06,60,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T15:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,119.0865,A06,61,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T15:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,195.4676,A06,62,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T15:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,118.3163,A06,63,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T15:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,116.9752,A06,64,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T16:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,67.8992,A06,65,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T16:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,79.1826,A06,66,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T16:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,81.0391,A06,67,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T16:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,77.968,A06,68,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T17:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,99.9613,A06,69,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T17:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,99.7462,A06,70,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T17:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,56.6116,A06,71,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T17:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,122.6083,A06,72,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T18:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,94.7378,A06,73,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T18:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,71.258,A06,74,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T18:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,108.7198,A06,75,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T18:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,62.7914,A06,76,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T19:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,111.8598,A06,77,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T19:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,146.149,A06,78,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T19:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,121.8383,A06,79,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T19:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,49.9722,A06,80,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T20:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,57.1076,A06,81,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T20:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,98.0035,A06,82,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T20:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,100.0663,A06,83,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T20:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,99.7664,A06,84,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T21:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,102.9685,A06,85,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T21:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,87.8605,A06,86,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T21:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,95.7787,A06,87,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T21:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,96.3252,A06,88,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T22:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,81.7706,A06,89,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T22:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,83.107,A06,90,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T22:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,76.6863,A06,91,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T22:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,84.085,A06,92,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T23:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,72.6562,A06,93,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T23:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,79.9734,A06,94,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T23:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,83.7609,A06,95,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,1,2026-02-26T23:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,85.4423,A06,96,A96,EUR,A03,A01,1,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T00:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,20.0394,A06,1,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T00:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,16.1879,A06,2,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T00:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,19.8185,A06,3,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T00:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,19.7386,A06,4,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T01:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,17.8682,A06,5,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T01:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,19.7654,A06,6,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T01:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,15.98,A06,7,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T01:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,17.45,A06,8,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T02:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,9.6158,A06,9,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T02:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,17.8231,A06,10,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T02:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,19.2725,A06,11,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T02:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,14.8286,A06,12,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T03:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,15.9983,A06,13,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T03:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,19.6783,A06,14,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T03:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,19.7235,A06,15,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T03:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,17.7769,A06,16,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T04:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,10.985,A06,17,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T04:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,20,A06,18,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T04:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,18.3109,A06,19,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T04:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,16.7727,A06,20,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T05:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,11.5813,A06,21,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T05:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,19.6154,A06,22,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T05:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,19.9362,A06,23,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T05:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,18.271,A06,24,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T06:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,19.3126,A06,25,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T06:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,18.2541,A06,26,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T06:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,19.7552,A06,27,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T06:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,20.0121,A06,28,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T07:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,20.1023,A06,29,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T07:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-31.5817,A06,30,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T07:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-42.0531,A06,31,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T07:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-102.5897,A06,32,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T08:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-10.993,A06,33,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T08:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-21.2254,A06,34,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T08:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-155.6549,A06,35,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T08:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-22.6146,A06,36,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T09:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-17.6263,A06,37,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T09:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-43.3589,A06,38,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T09:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-171.4908,A06,39,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T09:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-130.5393,A06,40,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T10:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-299.2187,A06,41,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T10:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-350.0223,A06,42,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T10:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-419.5842,A06,43,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T10:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-372.7307,A06,44,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T11:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-352.6253,A06,45,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T11:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-374.7633,A06,46,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T11:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-670.372,A06,47,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T11:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-68.4641,A06,48,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T12:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-36.0868,A06,49,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T12:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-33.1693,A06,50,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T12:30:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-13.0011,A06,51,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T12:45:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-22.8419,A06,52,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T13:00:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-12.6465,A06,53,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-02-26T13:15:00,PT15M,2026-02-27T00:00Z,2026-02-26T00:00Z,-25.7235,A06,54,A96,EUR,A03,A02,2,A04,MWH,A01
