dataset,timeseries_index,timestamp_utc,period.resolution,period.timeInterval.end,period.timeInterval.start,point.activation_Price.amount,point.imbalance_Price.category,point.position,ts.businessType,ts.currency_Unit.name,ts.curveType,ts.flowDirection.direction,ts.mRID,ts.mktPSRType.psrType,ts.price_Measure_Unit.name,ts.standard_MarketProduct.marketProductType
activated_balancing_prices,2,2026-05-23T11:45:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,2.3515,A06,48,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T12:00:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,8.6296,A06,49,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T12:15:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,9.6448,A06,50,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T12:30:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,5.7291,A06,51,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T12:45:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,-1.041,A06,52,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T13:00:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,1.1657,A06,53,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T13:15:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,2.4575,A06,54,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T13:30:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,8.9553,A06,55,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T13:45:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,8.9307,A06,56,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T14:00:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,7.6753,A06,57,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T14:15:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,8.5599,A06,58,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T14:30:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,-0.3735,A06,59,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T14:45:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,-0.2543,A06,60,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T15:00:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,-0.5019,A06,61,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T15:15:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,0,A06,62,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T15:30:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,0,A06,63,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T15:45:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,0,A06,64,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T16:00:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,16.1675,A06,65,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T16:15:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,62.5636,A06,66,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T16:30:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,0,A06,67,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T16:45:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,69.901,A06,68,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T17:00:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,-9.2842,A06,69,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T17:15:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,67.6821,A06,70,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T17:30:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,-109.4,A06,71,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T17:45:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,93.5,A06,72,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T18:00:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,93.5,A06,73,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T18:15:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,0,A06,74,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T18:30:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,62.5,A06,75,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T18:45:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,63.2,A06,76,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T19:00:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,70.02,A06,77,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T19:15:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,0,A06,78,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T19:30:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,0,A06,79,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T19:45:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,56.7,A06,80,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T20:00:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,59.1333,A06,81,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T20:15:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,0,A06,82,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T20:30:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,0,A06,83,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T20:45:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,72.225,A06,84,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T21:00:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,69.4008,A06,85,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T21:15:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,70.1404,A06,86,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T21:30:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,69.9721,A06,87,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T21:45:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,69.9471,A06,88,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T22:00:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,50.0099,A06,89,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T22:15:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,0,A06,90,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T22:30:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,49.9701,A06,91,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T22:45:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,50.0568,A06,92,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T23:00:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,50.0661,A06,93,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T23:15:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,50.0056,A06,94,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T23:30:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,50,A06,95,A96,EUR,A03,A02,2,A04,MWH,A01
activated_balancing_prices,2,2026-05-23T23:45:00,PT15M,2026-05-24T00:00Z,2026-05-23T00:00Z,50.0264,A06,96,A96,EUR,A03,A02,2,A04,MWH,A01
