DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-12-03,2025-12-03,aFRR,NEG_00_04,8.532827004219413,948.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-03,2025-12-03,aFRR,NEG_04_08,8.716958483754501,1108.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-03,2025-12-03,aFRR,NEG_08_12,8.845087108013933,1148.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-03,2025-12-03,aFRR,NEG_12_16,8.898706293706287,1144.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-03,2025-12-03,aFRR,NEG_16_20,8.708039867109639,1204.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-03,2025-12-03,aFRR,NEG_20_24,8.583804347826076,1104.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-03,2025-12-03,aFRR,POS_00_04,37.258809523809546,672.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-03,2025-12-03,aFRR,POS_04_08,38.692356020942434,573.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-03,2025-12-03,aFRR,POS_08_12,38.33296213808464,449.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-03,2025-12-03,aFRR,POS_12_16,38.10504122497054,849.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-03,2025-12-03,aFRR,POS_16_20,40.972500000000004,192.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-03,2025-12-03,aFRR,POS_20_24,36.08750326797383,765.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
