DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-09-13,2025-09-13,aFRR,NEG_00_04,10.176060606060608,396.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-13,2025-09-13,aFRR,NEG_04_08,11.840324825986071,431.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-13,2025-09-13,aFRR,NEG_08_12,11.95716417910449,268.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-13,2025-09-13,aFRR,NEG_12_16,11.900952380952374,168.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-13,2025-09-13,aFRR,NEG_16_20,11.729999999999984,384.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-13,2025-09-13,aFRR,NEG_20_24,10.560820312499986,512.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-13,2025-09-13,aFRR,POS_00_04,32.78603773584903,424.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-13,2025-09-13,aFRR,POS_04_08,36.161319261213706,379.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-13,2025-09-13,aFRR,POS_08_12,42.67762962962966,540.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-13,2025-09-13,aFRR,POS_12_16,42.920815972222236,576.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-13,2025-09-13,aFRR,POS_16_20,41.27511904761902,756.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-13,2025-09-13,aFRR,POS_20_24,35.72034682080917,692.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
