DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-11-29,2025-11-29,aFRR,NEG_00_04,9.264132882882892,888.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-29,2025-11-29,aFRR,NEG_04_08,9.980344827586217,928.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-29,2025-11-29,aFRR,NEG_08_12,10.535000000000013,992.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-29,2025-11-29,aFRR,NEG_12_16,10.535000000000013,992.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-29,2025-11-29,aFRR,NEG_16_20,10.532741935483863,992.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-29,2025-11-29,aFRR,NEG_20_24,9.856966413867823,923.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-29,2025-11-29,aFRR,POS_00_04,36.90386792452827,424.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-29,2025-11-29,aFRR,POS_04_08,40.54867924528306,424.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-29,2025-11-29,aFRR,POS_08_12,42.56300000000009,480.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-29,2025-11-29,aFRR,POS_12_16,42.56300000000009,480.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-29,2025-11-29,aFRR,POS_16_20,42.666379310344794,928.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-29,2025-11-29,aFRR,POS_20_24,41.574918414918464,429.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
