DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2026-01-28,2026-01-28,aFRR,NEG_00_04,7.221496062992126,508.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-28,2026-01-28,aFRR,NEG_04_08,7.585495169082127,828.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-28,2026-01-28,aFRR,NEG_08_12,7.978315789473693,1140.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-28,2026-01-28,aFRR,NEG_12_16,7.993687881429825,1147.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-28,2026-01-28,aFRR,NEG_16_20,8.011164383561647,1168.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-28,2026-01-28,aFRR,NEG_20_24,7.616333333333337,840.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-28,2026-01-28,aFRR,POS_00_04,30.48609523809524,420.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-28,2026-01-28,aFRR,POS_04_08,30.62162162162162,148.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-28,2026-01-28,aFRR,POS_08_12,33.061290322580646,372.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-28,2026-01-28,aFRR,POS_12_16,33.356662515566626,803.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-28,2026-01-28,aFRR,POS_16_20,35.29999999999999,528.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-28,2026-01-28,aFRR,POS_20_24,31.62413793103448,464.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
