DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-12-30,2025-12-30,aFRR,NEG_00_04,11.62786069651741,804.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-30,2025-12-30,aFRR,NEG_04_08,11.292715939447906,1123.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-30,2025-12-30,aFRR,NEG_08_12,11.047365038560393,1556.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-30,2025-12-30,aFRR,NEG_12_16,10.961707920792056,1616.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-30,2025-12-30,aFRR,NEG_16_20,10.995006242197224,1602.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-30,2025-12-30,aFRR,NEG_20_24,9.822776280323454,1484.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-30,2025-12-30,aFRR,POS_00_04,43.41675675675672,444.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-30,2025-12-30,aFRR,POS_04_08,41.65444976076554,627.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-30,2025-12-30,aFRR,POS_08_12,40.455482954545474,1056.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-30,2025-12-30,aFRR,POS_12_16,40.38066287878791,1056.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-30,2025-12-30,aFRR,POS_16_20,41.537765957446794,1504.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-30,2025-12-30,aFRR,POS_20_24,35.637140077820966,1028.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
