DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2026-01-13,2026-01-13,aFRR,NEG_00_04,6.079104477611925,1072.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-13,2026-01-13,aFRR,NEG_04_08,7.544619246861932,1195.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-13,2026-01-13,aFRR,NEG_08_12,8.21874149659864,1176.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-13,2026-01-13,aFRR,NEG_12_16,8.523145285935078,1294.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-13,2026-01-13,aFRR,NEG_16_20,8.51071428571431,1344.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-13,2026-01-13,aFRR,NEG_20_24,7.6011612903225885,1240.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-13,2026-01-13,aFRR,POS_00_04,29.63076923076922,416.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-13,2026-01-13,aFRR,POS_04_08,31.37309941520468,342.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-13,2026-01-13,aFRR,POS_08_12,34.0,462.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-13,2026-01-13,aFRR,POS_12_16,34.19622641509434,742.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-13,2026-01-13,aFRR,POS_16_20,35.29999999999999,448.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-13,2026-01-13,aFRR,POS_20_24,32.55932203389829,472.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
