DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-04-21,2025-04-21,aFRR,NEG_00_04,12.117142857142854,700.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-21,2025-04-21,aFRR,NEG_04_08,12.114833333333337,720.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-21,2025-04-21,aFRR,NEG_08_12,12.108409090909085,352.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-21,2025-04-21,aFRR,NEG_12_16,12.108791208791212,364.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-21,2025-04-21,aFRR,NEG_16_20,12.118064516129028,248.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-21,2025-04-21,aFRR,NEG_20_24,12.125572139303495,804.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-21,2025-04-21,aFRR,POS_00_04,43.37792207792208,616.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-21,2025-04-21,aFRR,POS_04_08,43.52711864406779,708.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-21,2025-04-21,aFRR,POS_08_12,43.59032258064516,372.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-21,2025-04-21,aFRR,POS_12_16,43.69999999999999,368.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-21,2025-04-21,aFRR,POS_16_20,43.61929824561405,684.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-21,2025-04-21,aFRR,POS_20_24,43.54086021505377,744.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
