DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-10-01,2025-10-01,aFRR,NEG_00_04,6.154485294117649,1088.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-01,2025-10-01,aFRR,NEG_04_08,7.219647887323947,1136.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-01,2025-10-01,aFRR,NEG_08_12,8.387612903225802,620.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-01,2025-10-01,aFRR,NEG_12_16,12.000512820512826,195.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-01,2025-10-01,aFRR,NEG_16_20,7.352919431279626,1055.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-01,2025-10-01,aFRR,NEG_20_24,6.501822916666667,1152.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-01,2025-10-01,aFRR,POS_00_04,28.826756756756723,592.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-01,2025-10-01,aFRR,POS_04_08,34.00593258426968,445.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-01,2025-10-01,aFRR,POS_08_12,39.15667359667355,481.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-01,2025-10-01,aFRR,POS_12_16,43.23240506329117,316.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-01,2025-10-01,aFRR,POS_16_20,40.303852459016355,488.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-01,2025-10-01,aFRR,POS_20_24,32.39244943820226,445.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
