DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-07-11,2025-07-11,aFRR,NEG_00_04,9.688163265306134,784.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-11,2025-07-11,aFRR,NEG_04_08,10.748688311688309,770.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-11,2025-07-11,aFRR,NEG_08_12,12.030579710144924,552.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-11,2025-07-11,aFRR,NEG_12_16,11.970606060606057,528.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-11,2025-07-11,aFRR,NEG_16_20,11.258110429447854,815.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-11,2025-07-11,aFRR,NEG_20_24,10.528582574772434,1538.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-11,2025-07-11,aFRR,POS_00_04,42.5225,192.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-11,2025-07-11,aFRR,POS_04_08,43.04954773869344,398.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-11,2025-07-11,aFRR,POS_08_12,43.45866666666673,615.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-11,2025-07-11,aFRR,POS_12_16,43.47921052631584,608.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-11,2025-07-11,aFRR,POS_16_20,41.87392022008259,727.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-11,2025-07-11,aFRR,POS_20_24,39.03152941176477,510.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
