DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-11-27,2025-11-27,aFRR,NEG_00_04,8.389756097560973,1476.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-27,2025-11-27,aFRR,NEG_04_08,8.381034482758624,1624.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-27,2025-11-27,aFRR,NEG_08_12,8.42769047619048,1680.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-27,2025-11-27,aFRR,NEG_12_16,8.406678403755876,1704.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-27,2025-11-27,aFRR,NEG_16_20,8.447522935779832,1744.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-27,2025-11-27,aFRR,NEG_20_24,8.97669781931464,1284.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-27,2025-11-27,aFRR,POS_00_04,31.130207468879696,964.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-27,2025-11-27,aFRR,POS_04_08,33.17094928478545,769.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-27,2025-11-27,aFRR,POS_08_12,39.83717314487626,849.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-27,2025-11-27,aFRR,POS_12_16,39.886034658511676,981.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-27,2025-11-27,aFRR,POS_16_20,42.18064516129032,248.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-27,2025-11-27,aFRR,POS_20_24,33.11147896879241,737.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
