DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-08-27,2025-08-27,aFRR,NEG_00_04,7.792012195121953,984.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-27,2025-08-27,aFRR,NEG_04_08,10.493053097345134,1356.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-27,2025-08-27,aFRR,NEG_08_12,11.725013623978207,734.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-27,2025-08-27,aFRR,NEG_12_16,12.146666666666672,528.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-27,2025-08-27,aFRR,NEG_16_20,9.329287722586685,1067.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-27,2025-08-27,aFRR,NEG_20_24,7.279940652818992,1348.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-27,2025-08-27,aFRR,POS_00_04,31.378086419753114,648.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-27,2025-08-27,aFRR,POS_04_08,34.75663533834589,1064.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-27,2025-08-27,aFRR,POS_08_12,40.41119850187265,534.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-27,2025-08-27,aFRR,POS_12_16,42.43656250000003,64.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-27,2025-08-27,aFRR,POS_16_20,37.31005328596813,563.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-27,2025-08-27,aFRR,POS_20_24,33.48837320574163,836.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
