DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-09-23,2025-09-23,aFRR,NEG_00_04,9.592653061224492,980.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-23,2025-09-23,aFRR,NEG_04_08,9.974544680851066,1175.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-23,2025-09-23,aFRR,NEG_08_12,11.064276729559747,318.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-23,2025-09-23,aFRR,NEG_12_16,12.05791666666667,192.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-23,2025-09-23,aFRR,NEG_16_20,8.555104740904076,907.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-23,2025-09-23,aFRR,NEG_20_24,7.853248175182488,1096.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-23,2025-09-23,aFRR,POS_00_04,37.22844827586209,928.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-23,2025-09-23,aFRR,POS_04_08,39.03302724520689,991.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-23,2025-09-23,aFRR,POS_08_12,42.174413965087325,802.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-23,2025-09-23,aFRR,POS_12_16,43.181000000000004,640.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-23,2025-09-23,aFRR,POS_16_20,41.73447727272728,880.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-23,2025-09-23,aFRR,POS_20_24,38.107878151260586,952.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
