DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-11-23,2025-11-23,aFRR,NEG_00_04,11.856323529411775,816.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-23,2025-11-23,aFRR,NEG_04_08,12.067962962962966,864.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-23,2025-11-23,aFRR,NEG_08_12,12.126481481481479,864.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-23,2025-11-23,aFRR,NEG_12_16,12.145674418604655,860.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-23,2025-11-23,aFRR,NEG_16_20,11.218037383177588,1712.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-23,2025-11-23,aFRR,NEG_20_24,11.299710144927541,1380.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-23,2025-11-23,aFRR,POS_00_04,42.647796610169465,236.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-23,2025-11-23,aFRR,POS_04_08,43.657560975609755,328.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-23,2025-11-23,aFRR,POS_08_12,43.74624999999995,512.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-23,2025-11-23,aFRR,POS_12_16,43.70336,500.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-23,2025-11-23,aFRR,POS_16_20,41.994408602150564,1488.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-23,2025-11-23,aFRR,POS_20_24,41.875859375000054,1024.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
