DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2026-01-04,2026-01-04,aFRR,NEG_00_04,9.172325581395338,688.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-04,2026-01-04,aFRR,NEG_04_08,9.845136612021845,732.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-04,2026-01-04,aFRR,NEG_08_12,10.490112359550553,712.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-04,2026-01-04,aFRR,NEG_12_16,10.487865168539313,712.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-04,2026-01-04,aFRR,NEG_16_20,10.492765957446805,752.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-04,2026-01-04,aFRR,NEG_20_24,9.88497076023391,684.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-04,2026-01-04,aFRR,POS_00_04,34.63333333333331,96.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-04,2026-01-04,aFRR,POS_04_08,35.194736842105264,76.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-04,2026-01-04,aFRR,POS_08_12,35.22592592592593,216.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-04,2026-01-04,aFRR,POS_12_16,35.218518518518515,216.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-04,2026-01-04,aFRR,POS_16_20,35.28974358974363,624.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-04,2026-01-04,aFRR,POS_20_24,35.04054054054056,148.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
