DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-10-16,2025-10-16,aFRR,NEG_00_04,10.091314285714276,700.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-16,2025-10-16,aFRR,NEG_04_08,10.585174129353224,804.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-16,2025-10-16,aFRR,NEG_08_12,11.466086956521728,736.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-16,2025-10-16,aFRR,NEG_12_16,11.671858678955454,651.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-16,2025-10-16,aFRR,NEG_16_20,8.808744221879826,1298.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-16,2025-10-16,aFRR,NEG_20_24,8.471536144578321,1328.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-16,2025-10-16,aFRR,POS_00_04,30.24425531914893,376.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-16,2025-10-16,aFRR,POS_04_08,34.716046511627894,344.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-16,2025-10-16,aFRR,POS_08_12,40.36039215686277,204.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-16,2025-10-16,aFRR,POS_12_16,39.70499999999996,224.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-16,2025-10-16,aFRR,POS_16_20,40.66700280112042,357.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-10-16,2025-10-16,aFRR,POS_20_24,30.06944954128439,436.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
