DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-08-18,2025-08-18,aFRR,NEG_00_04,9.90049999999999,640.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-18,2025-08-18,aFRR,NEG_04_08,11.581968616262474,701.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-18,2025-08-18,aFRR,NEG_08_12,12.099999999999994,580.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-18,2025-08-18,aFRR,NEG_12_16,12.109375,512.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-18,2025-08-18,aFRR,NEG_16_20,11.104699872286078,783.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-18,2025-08-18,aFRR,NEG_20_24,9.057523364485979,1284.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-18,2025-08-18,aFRR,POS_00_04,39.02444444444447,144.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-18,2025-08-18,aFRR,POS_04_08,39.748932806324135,506.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-18,2025-08-18,aFRR,POS_08_12,42.19261682242991,428.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-18,2025-08-18,aFRR,POS_12_16,42.711546052631604,304.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-18,2025-08-18,aFRR,POS_16_20,41.73622950819673,488.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-18,2025-08-18,aFRR,POS_20_24,37.54451612903229,744.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
