DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-11-22,2025-11-22,aFRR,NEG_00_04,11.448000000000016,1000.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-22,2025-11-22,aFRR,NEG_04_08,11.900829493087569,868.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-22,2025-11-22,aFRR,NEG_08_12,11.999815668202759,868.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-22,2025-11-22,aFRR,NEG_12_16,12.01402843601895,844.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-22,2025-11-22,aFRR,NEG_16_20,11.987540983606554,976.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-22,2025-11-22,aFRR,NEG_20_24,11.911848341232231,844.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-22,2025-11-22,aFRR,POS_00_04,40.954176245210725,522.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-22,2025-11-22,aFRR,POS_04_08,43.11125,256.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-22,2025-11-22,aFRR,POS_08_12,43.48625,256.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-22,2025-11-22,aFRR,POS_12_16,43.54780487804878,328.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-22,2025-11-22,aFRR,POS_16_20,43.84568627450988,816.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-22,2025-11-22,aFRR,POS_20_24,43.509473684210484,304.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
