DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-03-25,2025-03-25,aFRR,NEG_00_04,8.374308300395269,1012.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-25,2025-03-25,aFRR,NEG_04_08,8.778172413793111,1160.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-25,2025-03-25,aFRR,NEG_08_12,10.417821552723057,863.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-25,2025-03-25,aFRR,NEG_12_16,12.033450292397657,684.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-25,2025-03-25,aFRR,NEG_16_20,8.583525365434227,1163.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-25,2025-03-25,aFRR,NEG_20_24,7.5378522336769835,1164.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-25,2025-03-25,aFRR,POS_00_04,25.944328358208956,804.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-25,2025-03-25,aFRR,POS_04_08,32.40392156862745,1020.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-25,2025-03-25,aFRR,POS_08_12,38.27605381165922,669.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-25,2025-03-25,aFRR,POS_12_16,41.233684210526306,304.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-25,2025-03-25,aFRR,POS_16_20,37.42275799086759,1095.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-25,2025-03-25,aFRR,POS_20_24,36.377992277992284,1036.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
