DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2026-01-23,2026-01-23,aFRR,NEG_00_04,7.356329113924055,632.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-23,2026-01-23,aFRR,NEG_04_08,7.279672514619885,855.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-23,2026-01-23,aFRR,NEG_08_12,7.688873239436616,1136.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-23,2026-01-23,aFRR,NEG_12_16,7.753583180987203,1094.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-23,2026-01-23,aFRR,NEG_16_20,7.6939583333333275,1152.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-23,2026-01-23,aFRR,NEG_20_24,6.953244444444443,900.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-23,2026-01-23,aFRR,POS_00_04,28.615068493150687,292.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-23,2026-01-23,aFRR,POS_04_08,31.279019073569483,367.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-23,2026-01-23,aFRR,POS_08_12,32.68167539267016,764.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-23,2026-01-23,aFRR,POS_12_16,31.87966804979253,723.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-23,2026-01-23,aFRR,POS_16_20,35.02400000000001,400.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-23,2026-01-23,aFRR,POS_20_24,31.574509803921565,612.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
