DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-12-10,2025-12-10,aFRR,NEG_00_04,10.727804878048776,820.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-10,2025-12-10,aFRR,NEG_04_08,9.183101518784978,1251.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-10,2025-12-10,aFRR,NEG_08_12,8.419604651162794,1720.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-10,2025-12-10,aFRR,NEG_12_16,8.47895294117648,1700.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-10,2025-12-10,aFRR,NEG_16_20,8.304357798165137,1744.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-10,2025-12-10,aFRR,NEG_20_24,8.138699999999998,1600.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-10,2025-12-10,aFRR,POS_00_04,40.84890756302524,476.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-10,2025-12-10,aFRR,POS_04_08,39.87269882659717,767.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-10,2025-12-10,aFRR,POS_08_12,38.262740740740675,1080.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-10,2025-12-10,aFRR,POS_12_16,38.49507552870087,1324.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-10,2025-12-10,aFRR,POS_16_20,41.714050632911345,1185.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-10,2025-12-10,aFRR,POS_20_24,37.98515267175567,1048.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
