DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-08-24,2025-08-24,aFRR,NEG_00_04,9.897812500000002,512.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-24,2025-08-24,aFRR,NEG_04_08,11.0366371681416,565.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-24,2025-08-24,aFRR,NEG_08_12,12.038636363636364,176.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-24,2025-08-24,aFRR,NEG_12_16,12.0,96.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-24,2025-08-24,aFRR,NEG_16_20,11.945500000000003,360.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-24,2025-08-24,aFRR,NEG_20_24,11.110533333333338,600.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-24,2025-08-24,aFRR,POS_00_04,30.7104,400.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-24,2025-08-24,aFRR,POS_04_08,32.15798165137613,327.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-24,2025-08-24,aFRR,POS_08_12,41.79076271186437,472.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-24,2025-08-24,aFRR,POS_12_16,42.91194444444446,288.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-24,2025-08-24,aFRR,POS_16_20,41.96491883116885,616.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-24,2025-08-24,aFRR,POS_20_24,38.014761904761905,588.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
