DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2026-02-22,2026-02-22,aFRR,NEG_00_04,10.500844155844161,616.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-22,2026-02-22,aFRR,NEG_04_08,10.48602459016394,732.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-22,2026-02-22,aFRR,NEG_08_12,9.876226415094346,212.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-22,2026-02-22,aFRR,NEG_12_16,10.255000000000003,176.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-22,2026-02-22,aFRR,NEG_16_20,9.734745762711867,236.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-22,2026-02-22,aFRR,NEG_20_24,9.370476190476191,168.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-22,2026-02-22,aFRR,POS_00_04,30.946874999999984,320.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-22,2026-02-22,aFRR,POS_04_08,31.844390243902424,164.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-22,2026-02-22,aFRR,POS_08_12,34.29168975069251,361.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-22,2026-02-22,aFRR,POS_12_16,34.113815789473634,304.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-22,2026-02-22,aFRR,POS_16_20,34.946658851113746,853.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-22,2026-02-22,aFRR,POS_20_24,32.93333333333335,516.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
