DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-09-04,2025-09-04,aFRR,NEG_00_04,4.265384615384619,416.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-04,2025-09-04,aFRR,NEG_04_08,6.915709459459462,296.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-04,2025-09-04,aFRR,NEG_08_12,12.120975609756096,492.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-04,2025-09-04,aFRR,NEG_12_16,12.143888888888883,576.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-04,2025-09-04,aFRR,NEG_16_20,9.073450064850848,771.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-04,2025-09-04,aFRR,NEG_20_24,5.960010341261632,967.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-04,2025-09-04,aFRR,POS_00_04,25.048226950354604,282.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-04,2025-09-04,aFRR,POS_04_08,30.330129032258053,155.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-04,2025-09-04,aFRR,POS_08_12,41.872016806722705,476.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-04,2025-09-04,aFRR,POS_12_16,43.26735751295336,772.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-04,2025-09-04,aFRR,POS_16_20,41.87254360465114,688.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-04,2025-09-04,aFRR,POS_20_24,32.3925352112676,852.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
