DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2026-01-27,2026-01-27,aFRR,NEG_00_04,6.901517241379309,580.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-27,2026-01-27,aFRR,NEG_04_08,7.191641086186544,847.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-27,2026-01-27,aFRR,NEG_08_12,7.305734265734269,1144.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-27,2026-01-27,aFRR,NEG_12_16,7.365335753176045,1102.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-27,2026-01-27,aFRR,NEG_16_20,7.337876712328765,1168.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-27,2026-01-27,aFRR,NEG_20_24,7.078394495412851,872.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-27,2026-01-27,aFRR,POS_00_04,29.935922330097075,412.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-27,2026-01-27,aFRR,POS_04_08,33.20435374149658,735.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-27,2026-01-27,aFRR,POS_08_12,34.62696078431373,408.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-27,2026-01-27,aFRR,POS_12_16,34.56749633967789,683.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-27,2026-01-27,aFRR,POS_16_20,35.23793103448276,464.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-27,2026-01-27,aFRR,POS_20_24,31.838749999999994,320.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
