DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2026-02-21,2026-02-21,aFRR,NEG_00_04,9.691729323308273,532.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-21,2026-02-21,aFRR,NEG_04_08,9.700571428571427,560.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-21,2026-02-21,aFRR,NEG_08_12,9.875857142857145,560.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-21,2026-02-21,aFRR,NEG_12_16,9.866363636363626,572.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-21,2026-02-21,aFRR,NEG_16_20,9.61907608695651,736.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-21,2026-02-21,aFRR,NEG_20_24,9.695136986301366,584.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-21,2026-02-21,aFRR,POS_00_04,25.528358208955208,268.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-21,2026-02-21,aFRR,POS_04_08,30.28230303030304,165.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-21,2026-02-21,aFRR,POS_08_12,33.576901408450695,284.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-21,2026-02-21,aFRR,POS_12_16,34.00103806228372,289.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-21,2026-02-21,aFRR,POS_16_20,34.96933701657459,724.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-21,2026-02-21,aFRR,POS_20_24,31.561932773109234,476.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
