DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-03-31,2025-03-31,aFRR,NEG_00_04,10.451173708920194,852.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-31,2025-03-31,aFRR,NEG_04_08,10.400861538461546,1300.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-31,2025-03-31,aFRR,NEG_08_12,11.133400605449054,991.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-31,2025-03-31,aFRR,NEG_12_16,11.61377358490568,848.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-31,2025-03-31,aFRR,NEG_16_20,10.156541698546302,1307.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-31,2025-03-31,aFRR,NEG_20_24,9.928333333333338,1248.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-31,2025-03-31,aFRR,POS_00_04,39.213333333333324,720.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-31,2025-03-31,aFRR,POS_04_08,39.80941558441558,1232.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-31,2025-03-31,aFRR,POS_08_12,40.22762691853601,847.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-31,2025-03-31,aFRR,POS_12_16,39.42666666666667,480.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-31,2025-03-31,aFRR,POS_16_20,38.8769111969112,1295.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-31,2025-03-31,aFRR,POS_20_24,38.81424954792044,1106.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
