DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2026-01-25,2026-01-25,aFRR,NEG_00_04,6.727283236994214,692.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-25,2026-01-25,aFRR,NEG_04_08,7.170819672131148,976.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-25,2026-01-25,aFRR,NEG_08_12,7.491513157894732,1216.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-25,2026-01-25,aFRR,NEG_12_16,7.492261513157892,1216.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-25,2026-01-25,aFRR,NEG_16_20,7.496348684210535,1216.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-25,2026-01-25,aFRR,NEG_20_24,6.998454935622314,932.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-25,2026-01-25,aFRR,POS_00_04,27.89045045045045,444.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-25,2026-01-25,aFRR,POS_04_08,30.941882352941175,680.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-25,2026-01-25,aFRR,POS_08_12,32.035000000000004,960.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-25,2026-01-25,aFRR,POS_12_16,32.035000000000004,960.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-25,2026-01-25,aFRR,POS_16_20,31.291428571428575,1344.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-25,2026-01-25,aFRR,POS_20_24,29.65,652.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
