DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-05-05,2025-05-05,aFRR,NEG_00_04,12.17457627118644,708.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-05,2025-05-05,aFRR,NEG_04_08,12.15939814814815,864.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-05,2025-05-05,aFRR,NEG_08_12,12.178248587570636,708.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-05,2025-05-05,aFRR,NEG_12_16,12.184578313253002,664.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-05,2025-05-05,aFRR,NEG_16_20,11.416842105263179,1007.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-05,2025-05-05,aFRR,NEG_20_24,10.785043227665716,1388.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-05,2025-05-05,aFRR,POS_00_04,42.53396825396825,504.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-05,2025-05-05,aFRR,POS_04_08,42.656666666666666,504.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-05,2025-05-05,aFRR,POS_08_12,42.48990654205609,428.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-05,2025-05-05,aFRR,POS_12_16,42.552500000000045,448.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-05,2025-05-05,aFRR,POS_16_20,37.627104984093314,943.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-05,2025-05-05,aFRR,POS_20_24,35.692873563218384,1392.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
