DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-08-31,2025-08-31,aFRR,NEG_00_04,11.46144444444445,720.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-31,2025-08-31,aFRR,NEG_04_08,11.918869680851076,752.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-31,2025-08-31,aFRR,NEG_08_12,12.082812499999983,256.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-31,2025-08-31,aFRR,NEG_12_16,12.07199999999998,80.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-31,2025-08-31,aFRR,NEG_16_20,12.073015873015892,504.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-31,2025-08-31,aFRR,NEG_20_24,11.83413793103448,812.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-31,2025-08-31,aFRR,POS_00_04,42.491923076923136,416.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-31,2025-08-31,aFRR,POS_04_08,42.31072463768117,483.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-31,2025-08-31,aFRR,POS_08_12,42.8755769230769,520.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-31,2025-08-31,aFRR,POS_12_16,42.55570469798659,447.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-31,2025-08-31,aFRR,POS_16_20,42.05353723404254,752.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-31,2025-08-31,aFRR,POS_20_24,39.96683937823834,772.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
