DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2026-02-18,2026-02-18,aFRR,NEG_00_04,7.779885714285699,700.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-18,2026-02-18,aFRR,NEG_04_08,7.947561797752802,890.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-18,2026-02-18,aFRR,NEG_08_12,8.127368421052628,1064.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-18,2026-02-18,aFRR,NEG_12_16,8.166360039564784,1011.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-18,2026-02-18,aFRR,NEG_16_20,8.234232209737822,1068.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-18,2026-02-18,aFRR,NEG_20_24,7.626785714285705,896.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-18,2026-02-18,aFRR,POS_00_04,28.2303947368421,608.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-18,2026-02-18,aFRR,POS_04_08,31.160547945205465,438.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-18,2026-02-18,aFRR,POS_08_12,33.18355670103092,776.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-18,2026-02-18,aFRR,POS_12_16,31.931256713211592,931.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-18,2026-02-18,aFRR,POS_16_20,34.59349206349206,504.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-18,2026-02-18,aFRR,POS_20_24,31.12939597315435,596.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
