DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-09-07,2025-09-07,aFRR,NEG_00_04,10.983111111111103,720.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-07,2025-09-07,aFRR,NEG_04_08,11.589583333333314,768.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-07,2025-09-07,aFRR,NEG_08_12,12.140802919708023,548.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-07,2025-09-07,aFRR,NEG_12_16,12.14212121212121,528.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-07,2025-09-07,aFRR,NEG_16_20,12.094767441860455,688.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-07,2025-09-07,aFRR,NEG_20_24,11.564623115577879,796.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-07,2025-09-07,aFRR,POS_00_04,39.96474358974356,312.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-07,2025-09-07,aFRR,POS_04_08,42.54353221957047,419.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-07,2025-09-07,aFRR,POS_08_12,42.831973684210546,608.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-07,2025-09-07,aFRR,POS_12_16,42.660605468749985,512.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-07,2025-09-07,aFRR,POS_16_20,42.83309171597641,676.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-07,2025-09-07,aFRR,POS_20_24,42.13369565217388,552.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
