DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-05-10,2025-05-10,aFRR,NEG_00_04,11.312499999999973,896.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-10,2025-05-10,aFRR,NEG_04_08,12.164999999999973,800.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-10,2025-05-10,aFRR,NEG_08_12,12.169565217391309,368.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-10,2025-05-10,aFRR,NEG_12_16,12.177272727272738,176.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-10,2025-05-10,aFRR,NEG_16_20,12.166275167785223,596.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-10,2025-05-10,aFRR,NEG_20_24,12.044444444444444,828.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-10,2025-05-10,aFRR,POS_00_04,37.65944272445821,646.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-10,2025-05-10,aFRR,POS_04_08,38.37424242424243,528.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-10,2025-05-10,aFRR,POS_08_12,41.39387755102041,392.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-10,2025-05-10,aFRR,POS_12_16,42.19047619047619,336.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-10,2025-05-10,aFRR,POS_16_20,40.12020979020979,572.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-10,2025-05-10,aFRR,POS_20_24,38.100526315789466,760.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
