DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-12-05,2025-12-05,aFRR,NEG_00_04,6.660333333333328,960.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-05,2025-12-05,aFRR,NEG_04_08,7.151742700729926,1096.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-05,2025-12-05,aFRR,NEG_08_12,7.620466666666668,1200.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-05,2025-12-05,aFRR,NEG_12_16,7.6505761316872585,1215.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-05,2025-12-05,aFRR,NEG_16_20,7.316759868421054,1216.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-05,2025-12-05,aFRR,NEG_20_24,6.982556390977446,1064.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-05,2025-12-05,aFRR,POS_00_04,29.608600000000024,800.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-05,2025-12-05,aFRR,POS_04_08,33.75284161490683,644.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-05,2025-12-05,aFRR,POS_08_12,36.878021390374336,561.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-05,2025-12-05,aFRR,POS_12_16,35.826780973451314,904.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-05,2025-12-05,aFRR,POS_16_20,41.61928571428565,224.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-05,2025-12-05,aFRR,POS_20_24,33.596303030303034,825.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
