DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-03-09,2025-03-09,aFRR,NEG_00_04,11.824819672131147,610.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-09,2025-03-09,aFRR,NEG_04_08,11.827403400309112,647.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-09,2025-03-09,aFRR,NEG_08_12,12.131323529411766,544.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-09,2025-03-09,aFRR,NEG_12_16,12.161290322580646,496.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-09,2025-03-09,aFRR,NEG_16_20,12.142105263157896,684.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-09,2025-03-09,aFRR,NEG_20_24,11.928395061728395,648.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-09,2025-03-09,aFRR,POS_00_04,41.28743455497383,382.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-09,2025-03-09,aFRR,POS_04_08,42.39817391304349,345.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-09,2025-03-09,aFRR,POS_08_12,42.4059493670886,316.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-09,2025-03-09,aFRR,POS_12_16,42.2497142857143,280.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-09,2025-03-09,aFRR,POS_16_20,43.043370786516846,712.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-09,2025-03-09,aFRR,POS_20_24,41.57730769230766,416.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
