DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2026-02-02,2026-02-02,aFRR,NEG_00_04,8.184642857142853,672.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-02,2026-02-02,aFRR,NEG_04_08,8.202262958280667,791.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-02,2026-02-02,aFRR,NEG_08_12,8.2875,976.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-02,2026-02-02,aFRR,NEG_12_16,8.471138287864555,1063.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-02,2026-02-02,aFRR,NEG_16_20,8.453035714285708,1120.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-02,2026-02-02,aFRR,NEG_20_24,8.408278688524597,976.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-02,2026-02-02,aFRR,POS_00_04,27.741269841269844,504.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-02,2026-02-02,aFRR,POS_04_08,32.184974958263766,599.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-02,2026-02-02,aFRR,POS_08_12,34.586363636363636,704.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-02,2026-02-02,aFRR,POS_12_16,34.289162011173175,895.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-02,2026-02-02,aFRR,POS_16_20,35.21611111111111,720.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-02-02,2026-02-02,aFRR,POS_20_24,33.08,540.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
